,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,label
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,225.0,81.0,225.0,17956.0,25281.0,17956.0,25281.0,30276.0,32041.0,30276.0,32041.0,86436.0,133225.0,86436.0,133225.0,183612.25,186192.25,183612.25,186192.25,293764.0,393756.25,293764.0,393756.25,258064.0,243542.25,258064.0,243542.25,348690.25,572292.25,348690.25,572292.25,966289.0,759512.25,966289.0,759512.25,287296.0,259081.0,287296.0,259081.0,144400.0,175142.25,144400.0,175142.25,95481.0,76452.25,95481.0,76452.25,113232.25,205209.0,113232.25,205209.0,481636.0,482330.25,481636.0,482330.25,306916.0,269880.25,306916.0,269880.25,548340.25,524176.0,548340.25,524176.0,499849.0,467856.0,499849.0,467856.0,127449.0,156420.25,127449.0,156420.25,72092.25,106602.25,72092.25,106602.25,69432.25,105950.25,69432.25,105950.25,225150.25,187489.0,225150.25,187489.0,247009.0,279312.25,247009.0,279312.25,463080.25,1306449.0,463080.25,1306449.0,3125824.0,2656900.0,3125824.0,2656900.0,1308736.0,1177225.0,1308736.0,1177225.0,1607824.0,1961400.25,1607824.0,1961400.25,2034902.25,2788900.0,2034902.25,2788900.0,2531281.0,2254502.25,2531281.0,2254502.25,1328256.25,867692.25,1328256.25,867692.25,126025.0,40200.25,126025.0,40200.25,100.0,25.0,100.0,25.0,0.0,2.25,0.0,2.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,1
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,6806.25,25600.0,6806.25,25600.0,125316.0,182329.0,125316.0,182329.0,274576.0,271962.25,274576.0,271962.25,364212.25,378840.25,364212.25,378840.25,314160.25,297570.25,314160.25,297570.25,242064.0,215296.0,242064.0,215296.0,204756.25,190532.25,204756.25,190532.25,173472.25,133225.0,173472.25,133225.0,75625.0,73441.0,75625.0,73441.0,93025.0,84972.25,93025.0,84972.25,79242.25,79524.0,79242.25,79524.0,105625.0,50176.0,105625.0,50176.0,77841.0,70490.25,77841.0,70490.25,60025.0,64770.25,60025.0,64770.25,45582.25,42230.25,45582.25,42230.25,55225.0,39006.25,55225.0,39006.25,24964.0,38220.25,24964.0,38220.25,26406.25,25440.25,26406.25,25440.25,21904.0,22650.25,21904.0,22650.25,23716.0,25600.0,23716.0,25600.0,23716.0,27225.0,23716.0,27225.0,23716.0,29756.25,23716.0,29756.25,11236.0,15006.25,11236.0,15006.25,8742.25,8649.0,8742.25,8649.0,5184.0,3844.0,5184.0,3844.0,17292.25,10920.25,17292.25,10920.25,14400.0,8010.25,14400.0,8010.25,9025.0,12100.0,9025.0,12100.0,12656.25,20306.25,12656.25,20306.25,23256.25,33124.0,23256.25,33124.0,39800.25,27556.0,39800.25,27556.0,48841.0,41616.0,48841.0,41616.0,51529.0,78120.25,51529.0,78120.25,81510.25,75076.0,81510.25,75076.0,156025.0,277202.25,156025.0,277202.25,390000.25,464442.25,390000.25,464442.25,652864.0,651249.0,652864.0,651249.0,897756.25,902500.0,897756.25,902500.0,533630.25,690561.0,533630.25,690561.0,1168561.0,1836025.0,1168561.0,1836025.0,3163062.25,2125764.0,3163062.25,2125764.0,414092.25,355812.25,414092.25,355812.25,219024.0,171396.0,219024.0,171396.0,152881.0,212060.25,152881.0,212060.25,730170.25,760384.0,730170.25,760384.0,1351406.25,1587600.0,1351406.25,1587600.0,1028196.0,1026169.0,1028196.0,1026169.0,219961.0,144020.25,219961.0,144020.25,2025.0,361.0,2025.0,361.0,25.0,1.0,25.0,1.0,225.0,121.0,225.0,121.0,81.0,72.25,81.0,72.25,132.25,4.0,132.25,4.0,132.25,30.25,132.25,30.25,16.0,49.0,16.0,49.0,9.0,2.25,9.0,2.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,506.25,8464.0,506.25,8464.0,263682.25,446224.0,263682.25,446224.0,1380625.0,1919610.25,1380625.0,1919610.25,3001556.25,3424350.25,3001556.25,3424350.25,4032064.0,3783025.0,4032064.0,3783025.0,3790809.0,4303550.25,3790809.0,4303550.25,3387440.25,3213056.25,3387440.25,3213056.25,2729104.0,2540836.0,2729104.0,2540836.0,1954404.0,2043470.25,1954404.0,2043470.25,1784896.0,1567504.0,1784896.0,1567504.0,1572516.0,1334025.0,1572516.0,1334025.0,1013042.25,823556.25,1013042.25,823556.25,543169.0,468540.25,543169.0,468540.25,294306.25,281961.0,294306.25,281961.0,162006.25,141752.25,162006.25,141752.25,77841.0,68382.25,77841.0,68382.25,53361.0,34782.25,53361.0,34782.25,21462.25,21904.0,21462.25,21904.0,11025.0,10920.25,11025.0,10920.25,4556.25,4032.25,4556.25,4032.25,1681.0,3249.0,1681.0,3249.0,1260.25,1722.25,1260.25,1722.25,625.0,324.0,625.0,324.0,289.0,342.25,289.0,342.25,702.25,529.0,702.25,529.0,36.0,400.0,36.0,400.0,240.25,361.0,240.25,361.0,361.0,552.25,361.0,552.25,1056.25,1122.25,1056.25,1122.25,1024.0,900.0,1024.0,900.0,3306.25,1980.25,3306.25,1980.25,2401.0,5929.0,2401.0,5929.0,9409.0,4970.25,9409.0,4970.25,6241.0,7921.0,6241.0,7921.0,4970.25,10609.0,4970.25,10609.0,9604.0,11881.0,9604.0,11881.0,10404.0,11881.0,10404.0,11881.0,5550.25,6320.25,5550.25,6320.25,6162.25,3422.25,6162.25,3422.25,2809.0,1056.25,2809.0,1056.25,1482.25,1089.0,1482.25,1089.0,529.0,600.25,529.0,600.25,196.0,100.0,196.0,100.0,12.25,25.0,12.25,25.0,16.0,144.0,16.0,144.0,20.25,156.25,20.25,156.25,4.0,0.25,4.0,0.25,0.25,12.25,0.25,12.25,12.25,0.25,12.25,0.25,4.0,12.25,4.0,12.25,1.0,1.0,1.0,1.0,0.0,0.25,0.0,0.25,9.0,0.25,9.0,0.25,6.25,25.0,6.25,25.0,6.25,0.25,6.25,0.25,0.0,12.25,0.0,12.25,12.25,1.0,12.25,1.0,4.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,25.0,2.25,25.0,2.25,4.0,100.0,4.0,100.0,210.25,506.25,210.25,506.25,420.25,1936.0,420.25,1936.0,1122.25,1722.25,1122.25,1722.25,3025.0,3969.0,3025.0,3969.0,7656.25,6561.0,7656.25,6561.0,8464.0,15876.0,8464.0,15876.0,15376.0,12656.25,15376.0,12656.25,27722.25,27889.0,27722.25,27889.0,58806.25,62750.25,58806.25,62750.25,86730.25,79524.0,86730.25,79524.0,123904.0,115260.25,123904.0,115260.25,199809.0,229920.25,199809.0,229920.25,218556.25,303601.0,218556.25,303601.0,330625.0,275100.25,330625.0,275100.25,313600.0,273529.0,313600.0,273529.0,232806.25,268842.25,232806.25,268842.25,188356.0,193600.0,188356.0,193600.0,170982.25,187056.25,170982.25,187056.25,111890.25,119716.0,111890.25,119716.0,50400.25,64516.0,50400.25,64516.0,39006.25,30450.25,39006.25,30450.25,31152.25,23870.25,31152.25,23870.25,77841.0,87025.0,77841.0,87025.0,305256.25,310249.0,305256.25,310249.0,448230.25,578360.25,448230.25,578360.25,417962.25,537289.0,417962.25,537289.0,637602.25,617796.0,637602.25,617796.0,991020.25,927369.0,991020.25,927369.0,780572.25,691392.25,780572.25,691392.25,686412.25,537289.0,686412.25,537289.0,385641.0,328329.0,385641.0,328329.0,139129.0,150156.25,139129.0,150156.25,47524.0,35156.25,47524.0,35156.25,38416.0,24180.25,38416.0,24180.25,27060.25,24336.0,27060.25,24336.0,28561.0,23562.25,28561.0,23562.25,22201.0,16512.25,22201.0,16512.25,22952.25,21316.0,22952.25,21316.0,28392.25,24025.0,28392.25,24025.0,32220.25,29241.0,32220.25,29241.0,34040.25,53361.0,34040.25,53361.0,138384.0,312481.0,138384.0,312481.0,1154550.25,1242110.25,1154550.25,1242110.25,1284822.25,1255520.25,1284822.25,1255520.25,1408969.0,1454436.0,1408969.0,1454436.0,688070.25,562500.0,688070.25,562500.0,193600.0,222312.25,193600.0,222312.25,78400.0,53592.25,78400.0,53592.25,35344.0,15625.0,35344.0,15625.0,8742.25,4356.0,8742.25,4356.0,3136.0,1806.25,3136.0,1806.25,1260.25,702.25,1260.25,702.25,289.0,169.0,289.0,169.0,342.25,42.25,342.25,42.25,12.25,0.25,12.25,0.25,1
4,0.0,0.0,0.0,0.0,30.25,121.0,30.25,121.0,6806.25,5776.0,6806.25,5776.0,11130.25,6889.0,11130.25,6889.0,14280.25,16770.25,14280.25,16770.25,48400.0,47961.0,48400.0,47961.0,54756.0,99540.25,54756.0,99540.25,123552.25,118336.0,123552.25,118336.0,165649.0,214832.25,165649.0,214832.25,261121.0,248502.25,261121.0,248502.25,352242.25,491401.0,352242.25,491401.0,526350.25,613872.25,526350.25,613872.25,654481.0,698060.25,654481.0,698060.25,829010.25,740460.25,829010.25,740460.25,595984.0,648830.25,595984.0,648830.25,526350.25,677329.0,526350.25,677329.0,419256.25,463080.25,419256.25,463080.25,370272.25,352836.0,370272.25,352836.0,366025.0,322056.25,366025.0,322056.25,333506.25,263682.25,333506.25,263682.25,203401.0,215296.0,203401.0,215296.0,205662.25,145542.25,205662.25,145542.25,157609.0,155236.0,157609.0,155236.0,112560.25,112896.0,112560.25,112896.0,99540.25,84972.25,99540.25,84972.25,59536.0,46872.25,59536.0,46872.25,41209.0,38025.0,41209.0,38025.0,52900.0,53130.25,52900.0,53130.25,52670.25,34782.25,52670.25,34782.25,37249.0,35156.25,37249.0,35156.25,34596.0,40000.0,34596.0,40000.0,37442.25,38220.25,37442.25,38220.25,48400.0,36100.0,48400.0,36100.0,49062.25,34225.0,49062.25,34225.0,40401.0,40200.25,40401.0,40200.25,51984.0,52900.0,51984.0,52900.0,69696.0,53361.0,69696.0,53361.0,57121.0,60025.0,57121.0,60025.0,60025.0,62750.25,60025.0,62750.25,51076.0,59780.25,51076.0,59780.25,53130.25,64009.0,53130.25,64009.0,71556.25,72630.25,71556.25,72630.25,78680.25,96721.0,78680.25,96721.0,73170.25,112225.0,73170.25,112225.0,89102.25,90902.25,89102.25,90902.25,75625.0,89700.25,75625.0,89700.25,103684.0,106276.0,103684.0,106276.0,99225.0,88209.0,99225.0,88209.0,103362.25,90300.25,103362.25,90300.25,90000.0,105950.25,90000.0,105950.25,71824.0,113232.25,71824.0,113232.25,99225.0,83810.25,99225.0,83810.25,59780.25,60762.25,59780.25,60762.25,83232.25,61256.25,83232.25,61256.25,41616.0,51529.0,41616.0,51529.0,48180.25,40804.0,48180.25,40804.0,39601.0,26732.25,39601.0,26732.25,19600.0,26569.0,19600.0,26569.0,18632.25,22952.25,18632.25,22952.25,12544.0,11130.25,12544.0,11130.25,5625.0,6806.25,5625.0,6806.25,5041.0,1024.0,5041.0,1024.0,702.25,1089.0,702.25,1089.0,306.25,36.0,306.25,36.0,1
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.25,1.0,64.0,12.25,64.0,12.25,441.0,841.0,441.0,841.0,6084.0,7569.0,6084.0,7569.0,13340.25,13924.0,13340.25,13924.0,28056.25,40401.0,28056.25,40401.0,40000.0,52441.0,40000.0,52441.0,37830.25,30800.25,37830.25,30800.25,43890.25,61752.25,43890.25,61752.25,65025.0,77562.25,65025.0,77562.25,72900.0,82944.0,72900.0,82944.0,110224.0,104329.0,110224.0,104329.0,113906.25,139876.0,113906.25,139876.0,142506.25,127449.0,142506.25,127449.0,141376.0,144780.25,141376.0,144780.25,156420.25,170156.25,156420.25,170156.25,225625.0,217622.25,225625.0,217622.25,188790.25,208392.25,188790.25,208392.25,240590.25,289982.25,240590.25,289982.25,227529.0,266256.0,227529.0,266256.0,294849.0,221370.25,294849.0,221370.25,257556.25,257556.25,257556.25,257556.25,281961.0,294849.0,281961.0,294849.0,280370.25,287296.0,280370.25,287296.0,300852.25,261121.0,300852.25,261121.0,274576.0,297570.25,274576.0,297570.25,339889.0,319790.25,339889.0,319790.25,308580.25,334084.0,308580.25,334084.0,278784.0,304152.25,278784.0,304152.25,370881.0,301401.0,370881.0,301401.0,350464.0,357604.0,350464.0,357604.0,419256.25,269361.0,419256.25,269361.0,304704.0,322624.0,304704.0,322624.0,271962.25,314160.25,271962.25,314160.25,228962.25,196692.25,228962.25,196692.25,234740.25,220900.0,234740.25,220900.0,203852.25,244530.25,203852.25,244530.25,182756.25,175980.25,182756.25,175980.25,126736.0,141752.25,126736.0,141752.25,120409.0,130682.25,120409.0,130682.25,102720.25,146689.0,102720.25,146689.0,78400.0,112896.0,78400.0,112896.0,73712.25,90300.25,73712.25,90300.25,82082.25,94556.25,82082.25,94556.25,105950.25,78120.25,105950.25,78120.25,73712.25,51076.0,73712.25,51076.0,60025.0,58564.0,60025.0,58564.0,35532.25,39204.0,35532.25,39204.0,36672.25,31684.0,36672.25,31684.0,27722.25,32580.25,27722.25,32580.25,42436.0,29070.25,42436.0,29070.25,26569.0,23104.0,26569.0,23104.0,17822.25,14042.25,17822.25,14042.25,15376.0,12769.0,15376.0,12769.0,9312.25,14884.0,9312.25,14884.0,8836.0,6480.25,8836.0,6480.25,4032.25,4160.25,4032.25,4160.25,3660.25,3721.0,3660.25,3721.0,4356.0,1849.0,4356.0,1849.0,2304.0,7396.0,2304.0,7396.0,72900.0,422500.0,72900.0,422500.0,1
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.25,1.0,72.25,110.25,72.25,110.25,420.25,529.0,420.25,529.0,1482.25,1089.0,1482.25,1089.0,2304.0,4356.0,2304.0,4356.0,3306.25,2162.25,3306.25,2162.25,6561.0,3306.25,6561.0,3306.25,4225.0,6162.25,4225.0,6162.25,3306.25,5550.25,3306.25,5550.25,3969.0,5476.0,3969.0,5476.0,5402.25,6889.0,5402.25,6889.0,6320.25,11025.0,6320.25,11025.0,9702.25,10404.0,9702.25,10404.0,7921.0,6724.0,7921.0,6724.0,12882.25,13689.0,12882.25,13689.0,30800.25,33672.25,30800.25,33672.25,37056.25,40401.0,37056.25,40401.0,28730.25,30625.0,28730.25,30625.0,30800.25,51302.25,30800.25,51302.25,61009.0,41820.25,61009.0,41820.25,58081.0,45582.25,58081.0,45582.25,51529.0,53130.25,51529.0,53130.25,42230.25,39800.25,42230.25,39800.25,56644.0,43681.0,56644.0,43681.0,42025.0,56644.0,42025.0,56644.0,51076.0,31862.25,51076.0,31862.25,50625.0,48400.0,50625.0,48400.0,53361.0,56406.25,53361.0,56406.25,71824.0,64009.0,71824.0,64009.0,250500.25,278256.25,250500.25,278256.25,406406.25,606062.25,406406.25,606062.25,652864.0,709806.25,652864.0,709806.25,549822.25,540225.0,549822.25,540225.0,459006.25,392502.25,459006.25,392502.25,386262.25,402590.25,386262.25,402590.25,378840.25,360600.25,378840.25,360600.25,428370.25,459006.25,428370.25,459006.25,507656.25,460362.25,507656.25,460362.25,694722.25,741321.0,694722.25,741321.0,798342.25,794772.25,798342.25,794772.25,449570.25,431649.0,449570.25,431649.0,224676.0,191844.0,224676.0,191844.0,68644.0,68644.0,68644.0,68644.0,63756.25,24336.0,63756.25,24336.0,13456.0,17292.25,13456.0,17292.25,15252.25,10506.25,15252.25,10506.25,6241.0,5625.0,6241.0,5625.0,3600.0,2756.25,3600.0,2756.25,2704.0,2652.25,2704.0,2652.25,3025.0,1156.0,3025.0,1156.0,2500.0,784.0,2500.0,784.0,729.0,529.0,729.0,529.0,961.0,342.25,961.0,342.25,441.0,1332.25,441.0,1332.25,380.25,2756.25,380.25,2756.25,84972.25,162006.25,84972.25,162006.25,486506.25,691392.25,486506.25,691392.25,1919610.25,3717184.0,1919610.25,3717184.0,3823980.25,3636649.0,3823980.25,3636649.0,2673225.0,305256.25,2673225.0,305256.25,0.0,0.25,0.0,0.25,1
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,16.0,2.25,16.0,144.0,342.25,144.0,342.25,676.0,576.0,676.0,576.0,1260.25,1122.25,1260.25,1122.25,3481.0,3422.25,3481.0,3422.25,8281.0,13456.0,8281.0,13456.0,31329.0,39800.25,31329.0,39800.25,65536.0,72900.0,65536.0,72900.0,187489.0,238632.25,187489.0,238632.25,423150.25,439569.0,423150.25,439569.0,540225.0,519120.25,540225.0,519120.25,670761.0,603729.0,670761.0,603729.0,471282.25,490700.25,471282.25,490700.25,463080.25,419904.0,463080.25,419904.0,228962.25,256542.25,228962.25,256542.25,172225.0,173472.25,172225.0,173472.25,207025.0,138384.0,207025.0,138384.0,160801.0,146689.0,160801.0,146689.0,169332.25,230880.25,169332.25,230880.25,210681.0,196692.25,210681.0,196692.25,195806.25,205662.25,195806.25,205662.25,246016.0,247009.0,246016.0,247009.0,226100.25,181476.0,226100.25,181476.0,150932.25,132132.25,150932.25,132132.25,100806.25,100489.0,100806.25,100489.0,81510.25,89102.25,81510.25,89102.25,65536.0,71289.0,65536.0,71289.0,92416.0,69432.25,92416.0,69432.25,133590.25,135056.25,133590.25,135056.25,188790.25,112560.25,188790.25,112560.25,180200.25,162409.0,180200.25,162409.0,122150.25,114244.0,122150.25,114244.0,83232.25,58806.25,83232.25,58806.25,65280.25,43056.25,65280.25,43056.25,22801.0,24025.0,22801.0,24025.0,48841.0,110556.25,48841.0,110556.25,62250.25,46010.25,62250.25,46010.25,60270.25,126736.0,60270.25,126736.0,604506.25,530712.25,604506.25,530712.25,299209.0,241572.25,299209.0,241572.25,256036.0,166872.25,256036.0,166872.25,44310.25,56406.25,44310.25,56406.25,33489.0,31329.0,33489.0,31329.0,25440.25,38416.0,25440.25,38416.0,22350.25,18496.0,22350.25,18496.0,13924.0,9900.25,13924.0,9900.25,12432.25,11130.25,12432.25,11130.25,15129.0,8836.0,15129.0,8836.0,14042.25,11236.0,14042.25,11236.0,9900.25,10506.25,9900.25,10506.25,23870.25,44732.25,23870.25,44732.25,96100.0,106602.25,96100.0,106602.25,152100.0,208392.25,152100.0,208392.25,198470.25,163216.0,198470.25,163216.0,91204.0,109230.25,91204.0,109230.25,87025.0,63252.25,87025.0,63252.25,58564.0,35532.25,58564.0,35532.25,18225.0,20022.25,18225.0,20022.25,17030.25,23870.25,17030.25,23870.25,32400.0,126736.0,32400.0,126736.0,1582564.0,211600.0,1582564.0,211600.0,1
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25,6.25,12.25,6.25,90.25,81.0,90.25,81.0,5476.0,7656.25,5476.0,7656.25,37830.25,67860.25,37830.25,67860.25,183184.0,164025.0,183184.0,164025.0,287296.0,424452.25,287296.0,424452.25,710649.0,714025.0,710649.0,714025.0,822649.0,959420.25,822649.0,959420.25,743044.0,777042.25,743044.0,777042.25,557262.25,466489.0,557262.25,466489.0,427062.25,427062.25,427062.25,427062.25,382542.25,289444.0,382542.25,289444.0,372100.0,321489.0,372100.0,321489.0,386884.0,339306.25,386884.0,339306.25,353430.25,407044.0,353430.25,407044.0,339306.25,524900.25,339306.25,524900.25,402590.25,395012.25,402590.25,395012.25,388752.25,369056.25,388752.25,369056.25,386262.25,373932.25,386262.25,373932.25,378840.25,381306.25,378840.25,381306.25,301950.25,265740.25,301950.25,265740.25,226576.0,255025.0,226576.0,255025.0,198916.0,190096.0,198916.0,190096.0,171396.0,151321.0,171396.0,151321.0,101761.0,103041.0,101761.0,103041.0,87025.0,78400.0,87025.0,78400.0,64009.0,41209.0,64009.0,41209.0,34596.0,47306.25,34596.0,47306.25,26896.0,18090.25,26896.0,18090.25,13340.25,13689.0,13340.25,13689.0,12544.0,7310.25,12544.0,7310.25,6806.25,6724.0,6806.25,6724.0,3721.0,4830.25,3721.0,4830.25,6642.25,2304.0,6642.25,2304.0,3080.25,3969.0,3080.25,3969.0,2970.25,3364.0,2970.25,3364.0,5041.0,6724.0,5041.0,6724.0,21609.0,89700.25,21609.0,89700.25,784110.25,2082249.0,784110.25,2082249.0,3790809.0,2227556.25,3790809.0,2227556.25,544644.0,339889.0,544644.0,339889.0,109230.25,36481.0,109230.25,36481.0,8281.0,9025.0,8281.0,9025.0,14280.25,11881.0,14280.25,11881.0,10201.0,12882.25,10201.0,12882.25,11772.25,12321.0,11772.25,12321.0,12100.0,11664.0,12100.0,11664.0,19740.25,14400.0,19740.25,14400.0,17030.25,22952.25,17030.25,22952.25,11025.0,17161.0,11025.0,17161.0,11025.0,8464.0,11025.0,8464.0,5112.25,3969.0,5112.25,3969.0,3660.25,3540.25,3660.25,3540.25,1156.0,841.0,1156.0,841.0,169.0,182.25,169.0,182.25,2.25,0.25,2.25,0.25,1
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,1.0,16.0,81.0,64.0,81.0,64.0,289.0,169.0,289.0,169.0,1190.25,1056.25,1190.25,1056.25,3136.0,3025.0,3136.0,3025.0,4422.25,3540.25,4422.25,3540.25,7396.0,2809.0,7396.0,2809.0,5329.0,6642.25,5329.0,6642.25,17030.25,12769.0,17030.25,12769.0,24336.0,22201.0,24336.0,22201.0,38612.25,62250.25,38612.25,62250.25,97344.0,96100.0,97344.0,96100.0,166464.0,181050.25,166464.0,181050.25,290521.0,408960.25,290521.0,408960.25,530712.25,578360.25,530712.25,578360.25,916806.25,850084.0,916806.25,850084.0,1308736.0,1269002.25,1308736.0,1269002.25,1388862.25,1537600.0,1388862.25,1537600.0,1438800.25,1515361.0,1438800.25,1515361.0,1522756.0,1237656.25,1522756.0,1237656.25,1023132.25,1242110.25,1023132.25,1242110.25,829921.0,855625.0,829921.0,855625.0,629642.25,648025.0,629642.25,648025.0,444222.25,372100.0,444222.25,372100.0,262656.25,328329.0,262656.25,328329.0,220900.0,178506.25,220900.0,178506.25,145542.25,97032.25,145542.25,97032.25,82656.25,57600.0,82656.25,57600.0,25281.0,28900.0,25281.0,28900.0,20164.0,16256.25,20164.0,16256.25,8836.0,12882.25,8836.0,12882.25,13924.0,16512.25,13924.0,16512.25,21025.0,15500.25,21025.0,15500.25,10302.25,17292.25,10302.25,17292.25,14884.0,28561.0,14884.0,28561.0,16002.25,20736.0,16002.25,20736.0,12996.0,27225.0,12996.0,27225.0,29070.25,25122.25,29070.25,25122.25,19321.0,21025.0,19321.0,21025.0,37249.0,24492.25,37249.0,24492.25,28224.0,35156.25,28224.0,35156.25,34596.0,32400.0,34596.0,32400.0,35344.0,21904.0,35344.0,21904.0,30450.25,24806.25,30450.25,24806.25,22650.25,32220.25,22650.25,32220.25,26896.0,31684.0,26896.0,31684.0,18496.0,28900.0,18496.0,28900.0,31862.25,21170.25,31862.25,21170.25,29584.0,25122.25,29584.0,25122.25,33856.0,18632.25,33856.0,18632.25,15750.25,25440.25,15750.25,25440.25,29412.25,24964.0,29412.25,24964.0,28730.25,24180.25,28730.25,24180.25,39006.25,24025.0,39006.25,24025.0,28056.25,32580.25,28056.25,32580.25,33672.25,52441.0,33672.25,52441.0,52900.0,48400.0,52900.0,48400.0,62001.0,43056.25,62001.0,43056.25,40200.25,47089.0,40200.25,47089.0,100172.25,123201.0,100172.25,123201.0,887364.0,261632.25,887364.0,261632.25,1
