1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
32672,16336,8137,4081,2097,1046,547,236,136,78,28,11,8,3,2,0,0,0,0,0
32351,16213,8206,4183,2070,966,551,273,125,81,24,19,10,5,3,1,2,0,0,0
32520,16141,8169,4160,2088,1089,523,250,129,61,18,20,13,3,1,1,0,0,1,0
32659,16107,8152,4093,2090,1100,544,258,144,70,27,12,4,1,4,2,0,0,1,0
32516,16232,8200,4214,2049,1010,559,273,134,59,35,13,13,4,4,2,0,0,0,0
32430,15910,8185,4207,2158,994,563,261,126,59,30,17,10,7,2,2,2,1,0,0
31772,16004,8367,4139,2118,1084,503,278,138,80,46,22,9,5,2,1,0,0,0,0
32336,16253,8206,4173,2036,1043,551,265,138,73,46,14,8,5,0,1,1,0,0,0
32576,16267,8314,4074,2080,1002,528,285,104,73,24,14,3,8,3,1,0,0,0,0
32471,16182,8128,4128,2081,1061,531,266,165,62,27,13,7,2,1,1,0,0,2,1
32849,16298,8155,4079,2035,1030,562,232,133,68,34,10,9,5,3,0,0,0,0,0
32365,16143,8314,4238,2040,1015,526,266,120,75,36,8,4,4,2,1,0,0,1,0
32407,16074,8265,4083,2123,1035,566,280,141,71,23,14,9,7,1,0,0,0,0,0
32110,15882,8267,4174,2166,1074,537,241,151,66,38,18,5,6,0,1,0,0,2,0
32051,16179,8236,4154,2058,1096,531,234,132,69,33,15,12,3,1,0,1,0,0,0
32196,15999,8311,4152,2047,1065,555,251,140,75,39,24,10,4,2,1,1,0,0,0
32457,15891,8129,4195,2072,1080,522,269,131,85,36,20,5,7,5,1,1,0,0,0
32623,16041,8279,4186,2075,951,561,242,139,64,38,16,10,4,0,1,1,0,0,0
32257,16285,8230,4165,2020,1010,534,264,141,85,22,13,10,2,3,0,1,1,0,0
32911,16366,8095,4167,2013,1028,509,249,137,67,33,11,8,3,3,0,0,0,1,0
32148,15962,8105,4205,2078,1097,552,304,137,61,32,13,16,6,3,1,0,0,0,0
32174,16283,8199,4055,2102,1068,525,275,138,83,42,26,8,4,3,2,0,1,1,0
32520,16114,8080,4126,2088,1009,576,279,134,70,42,10,9,2,1,4,0,0,0,0
32743,16047,8103,4033,2031,1028,531,279,147,75,32,27,15,6,0,1,0,0,0,0
31370,16034,8168,4252,2200,1084,627,295,200,87,54,39,10,8,7,8,4,0,1,1
32579,16056,8163,4079,2093,1059,554,244,146,70,38,18,13,5,1,3,0,0,0,0
32451,16109,8256,4164,2083,990,555,276,138,65,32,20,6,8,2,3,0,0,0,0
32122,15730,8007,4212,2144,1051,566,301,164,75,32,19,11,3,3,2,0,0,2,0
32698,16267,8148,4204,2039,1023,519,257,135,64,30,15,7,6,1,1,1,0,0,0
32860,16143,8253,4007,2127,1070,548,249,109,66,30,15,10,2,2,0,0,0,0,0
32280,16145,8171,4148,2081,1011,557,280,127,57,34,17,8,3,2,1,3,0,0,0
32447,16322,8084,4094,1991,1128,538,256,130,70,33,18,9,5,2,0,0,0,1,0
32588,16340,8158,4152,2098,1012,525,262,117,56,28,12,10,7,2,1,0,0,0,0
32094,16143,8204,4066,2060,1121,539,246,143,77,32,19,9,5,4,0,2,0,0,0
31616,15968,8268,4122,2052,1151,553,295,150,66,34,23,11,7,4,0,2,0,0,0
31512,15946,8345,4136,2097,1091,575,304,140,74,40,18,8,6,3,0,0,0,0,0
32296,15984,8064,4202,2121,1033,523,293,143,69,43,20,11,5,2,1,2,0,0,1
32655,16256,8275,4061,2054,1032,511,231,141,61,31,20,11,7,2,3,2,0,0,0
31717,15601,8165,4232,2142,1087,580,307,171,77,50,26,8,8,1,3,0,0,2,1
32492,16415,8218,4044,2100,1041,525,264,132,65,37,14,9,3,5,1,0,0,0,0
31707,15856,8095,4108,2155,1061,591,304,157,76,34,24,9,6,2,2,0,2,0,0
31870,16015,8214,4223,2024,1153,523,252,128,68,29,18,17,7,2,1,2,1,0,0
32511,16149,8173,4215,2092,988,550,263,119,64,41,19,9,7,1,0,0,0,0,0
32835,16220,8310,3976,2052,1030,541,265,128,62,22,17,5,2,1,2,0,1,0,0
32210,16040,8306,4062,2189,1070,517,240,133,52,36,20,9,3,3,1,0,0,1,0
31872,15908,8416,3973,2123,1059,586,264,158,67,39,18,9,4,2,1,0,0,0,0
32604,16262,8325,4070,2040,1019,530,235,133,57,40,16,10,4,2,1,0,0,0,0
32302,16284,8258,4175,2062,1030,569,234,118,67,35,13,7,6,2,1,0,0,0,0
32580,16140,8222,4151,2129,1017,495,275,124,65,30,17,3,5,3,3,2,0,0,0
32989,16107,8255,3952,2079,1050,560,230,122,61,27,19,11,6,3,0,0,0,0,0
32044,15923,8107,4266,2104,1098,526,294,129,63,45,23,9,7,3,4,0,0,0,0
32143,15862,8288,4178,2083,1076,548,251,147,76,45,19,6,5,2,2,1,0,0,0
32667,15841,8237,4060,2161,1018,508,244,136,65,32,15,15,5,3,4,1,0,0,0
32327,16188,8211,4172,2035,1023,536,282,137,68,39,12,9,2,2,2,0,0,0,0
32603,16083,8385,4109,2049,1037,530,266,122,79,24,17,8,2,4,1,1,0,0,0
32218,15996,8239,4080,2185,1020,535,287,143,75,29,13,10,8,4,3,1,0,0,0
32608,16514,8164,4008,2060,1049,508,253,124,66,22,11,14,4,1,0,2,0,0,0
32530,16121,8074,4129,2125,1035,517,251,136,76,37,7,8,8,2,0,0,0,0,0
32381,16012,8340,4113,2156,1012,563,276,117,70,30,27,5,5,0,1,0,1,0,0
32820,16244,8230,4079,2072,987,515,269,130,56,35,17,8,4,2,0,1,0,0,0
32489,15630,7918,3956,1946,998,549,256,135,61,32,14,5,4,3,2,2,1,0,0
32796,16286,8121,4168,2036,1025,531,234,124,65,35,19,7,2,1,2,1,0,1,0
31446,15810,8317,4152,2135,1037,563,307,142,69,44,23,11,8,1,0,1,1,0,0
32567,16308,8243,4013,2051,1003,557,258,149,72,25,7,9,3,1,0,2,0,0,0
32359,16015,8232,4090,2138,1074,530,256,135,53,39,20,4,1,3,2,0,0,0,1
32389,16168,8177,4203,2122,1027,534,237,113,73,36,18,8,4,2,0,0,1,0,0
32360,16064,8337,4190,2125,1006,482,244,136,75,35,17,5,4,4,0,0,1,0,1
31600,15741,8236,4148,2195,1116,546,278,169,69,51,23,5,4,0,2,1,0,0,1
32634,16232,8205,4139,2050,1034,535,255,121,64,21,12,9,2,1,3,0,0,0,0
32306,16143,8194,4186,2069,1072,534,270,154,49,35,18,3,4,0,1,0,1,0,0
32443,16122,8293,4143,2030,1032,556,275,132,67,34,15,6,5,4,1,0,1,0,0
32025,15734,8109,4120,2152,1114,535,275,159,61,49,30,11,5,4,0,2,0,0,0
31915,15969,8212,4164,2041,1049,573,260,145,66,40,22,12,8,4,3,2,1,1,1
32391,16029,8169,4083,2160,1102,516,290,147,71,39,18,8,6,1,0,0,0,0,0
32636,16117,8135,4160,2096,1048,546,232,129,67,27,18,11,8,2,0,0,0,0,0
32494,16159,8155,4190,2047,1005,579,261,121,69,31,23,9,2,1,1,0,0,0,1
32549,16252,8113,4195,2052,1022,528,268,139,56,32,19,12,6,2,1,0,0,0,0
32177,15857,8126,4098,2117,1069,543,257,142,79,33,15,10,5,3,2,1,0,0,0
32727,16243,8350,4102,2146,984,479,256,119,61,31,14,8,5,5,0,1,0,0,0
32283,16156,8281,4179,2085,1049,522,256,151,63,27,24,5,8,2,1,0,0,0,0
32613,16306,8198,4098,2139,1028,521,237,144,66,30,13,3,3,6,1,0,0,0,0
32753,16082,8236,4066,2105,1039,512,294,131,59,27,9,10,8,1,0,1,1,0,0
32112,15993,8178,4130,2150,1075,533,282,135,81,30,21,6,4,2,3,1,0,0,0
32137,16120,8133,4100,2092,1012,535,285,138,73,40,15,12,3,2,1,0,0,0,0
32659,16139,8222,4158,2086,992,526,275,120,54,40,14,4,8,3,2,0,0,0,0
32392,16126,8208,4080,2131,1020,560,259,145,67,28,20,10,2,1,1,0,0,1,0
32581,16346,8150,4142,2065,960,546,282,128,77,25,18,9,4,2,3,2,0,0,0
31941,16065,8269,4129,2086,1057,561,266,147,65,34,13,5,5,5,1,1,0,0,0
31786,16180,8213,4171,2063,988,512,317,154,83,38,19,14,5,2,1,1,0,0,0
32307,16035,8136,4076,2118,1087,561,255,136,66,35,13,13,1,0,0,1,0,0,0
30179,14565,7727,4098,2283,1219,693,406,240,151,97,63,31,30,27,10,10,1,1,1
32510,16183,8259,4103,2056,1029,546,282,138,63,30,18,7,5,0,3,0,0,0,0
30654,14694,7526,3978,2105,1153,666,316,209,124,66,36,23,10,8,7,1,2,3,1
31150,15518,8036,4136,2174,1089,631,345,173,99,51,24,18,9,11,2,1,1,0,0
31769,15872,8051,4200,2176,1127,572,272,132,67,40,27,3,5,0,0,1,0,1,0
32044,15982,8062,4147,2232,1013,541,276,149,51,38,27,6,6,6,3,1,0,1,0
32427,16330,8207,3997,2128,1056,533,279,163,65,25,16,7,2,2,2,1,1,0,0
32718,16045,8153,4221,2024,1079,560,270,144,56,23,13,7,6,1,2,0,0,1,0
32367,15939,8080,4151,2090,1015,506,259,147,73,30,24,10,1,5,3,0,1,0,0
32423,16257,8298,4099,2032,1051,508,263,137,63,35,16,8,3,2,2,0,0,1,0
32345,16029,8211,4077,2011,1072,515,270,150,69,33,18,8,5,5,3,0,1,0,0
32596,16193,8225,4175,2079,1044,528,237,140,67,35,16,9,3,1,0,0,0,0,0
32272,16179,8112,4066,2102,1024,518,270,145,62,39,28,9,4,4,2,2,0,0,0
32540,16388,8234,4188,2058,1034,514,264,120,45,36,18,10,4,2,3,2,1,0,0
32903,16205,8291,4056,2022,1065,523,238,126,60,25,15,6,4,3,0,0,1,0,0
32548,16059,8269,4096,2031,1017,516,265,128,73,37,19,14,4,1,5,0,1,0,0
32045,16103,8254,4108,2121,1061,548,270,127,73,28,16,5,4,3,0,0,1,0,1
32357,16288,8269,4123,2068,1012,499,258,132,62,36,25,7,5,3,4,1,0,0,0
32513,16247,8125,4084,2172,1052,500,277,121,69,26,9,4,3,2,4,0,0,0,1
32342,16090,8233,4075,2079,1079,559,221,156,69,31,23,9,2,2,3,0,1,0,0
32225,16217,8219,4108,2093,1040,533,264,127,71,29,21,4,2,0,1,1,1,0,2
32742,16067,8143,4093,2121,1038,499,239,136,65,31,18,3,5,3,2,1,1,0,0
32519,16143,8134,4183,2126,1037,514,269,128,69,28,9,11,6,4,3,0,0,0,0
32133,16109,8143,4192,2120,1093,521,255,144,76,30,24,10,7,2,1,0,0,0,0
31062,15476,7991,4107,2236,1182,690,366,205,137,83,60,42,31,17,15,9,15,2,5
32754,16159,8205,4167,2099,971,510,262,140,71,31,18,12,4,3,2,0,1,0,1
32221,15529,7872,4021,2123,1117,561,317,153,79,54,40,22,6,6,2,1,1,1,1
32519,16511,8158,4084,2089,1028,514,257,133,57,26,20,7,5,1,0,0,0,0,0
32014,15946,8258,4162,2115,1054,540,291,150,73,39,16,9,2,3,3,0,0,0,0
32718,16247,8087,4118,2102,1027,545,274,150,65,31,20,8,6,1,1,0,0,0,0
32825,16239,8157,4147,2012,1026,515,235,138,72,32,15,7,5,1,1,0,0,0,0
29174,14962,7955,4157,2335,1291,798,493,315,230,146,103,73,54,37,27,19,28,6,11
32776,16379,8121,4157,2002,1067,506,255,122,69,24,14,9,4,1,1,3,1,1,0
32537,16446,8125,4207,2111,1009,491,230,128,70,30,21,7,4,2,2,0,0,0,0
32607,16421,8240,4125,2076,1030,492,259,117,59,23,23,9,7,3,0,0,0,0,0
32627,15943,8092,4168,2115,1024,557,257,145,69,36,20,13,5,3,1,0,0,0,0
28745,14722,7825,4196,2321,1332,877,547,369,264,181,120,81,66,57,33,36,21,10,16
32581,15985,8306,4099,2133,1070,515,252,119,57,39,16,12,4,2,0,0,1,0,0
32735,16151,8210,4145,2048,1048,511,237,135,71,28,13,5,4,1,0,1,0,0,0
32172,15908,8118,4126,2125,1043,492,292,158,73,28,17,7,7,1,1,2,0,0,0
33636,15412,7222,3551,1760,859,424,202,109,49,26,7,4,4,2,2,0,0,0,0
32914,15967,7869,4014,1975,963,491,241,90,63,29,19,5,3,0,3,0,0,0,0
32723,16271,8238,4084,2131,1013,536,202,126,76,30,18,10,6,3,1,1,1,1,0
32785,16453,8167,4083,2098,1036,490,219,146,63,31,14,5,5,1,1,0,0,0,0
32717,16307,8135,4057,2126,1049,480,253,137,65,38,18,7,4,0,0,0,1,0,0
32683,16251,8195,4035,2092,1075,524,242,112,54,43,15,8,3,2,1,3,0,0,1
31990,15886,8078,4126,2111,1073,581,317,164,70,44,25,16,7,4,2,1,1,0,1
32541,16203,8243,4126,2110,1012,500,265,139,65,28,16,14,6,3,4,0,0,0,0
32508,16229,8016,4143,2053,1018,530,278,149,73,15,25,5,2,4,2,0,0,0,0
32432,16299,8148,4095,2036,1053,535,270,141,68,36,26,10,5,1,1,0,0,0,0
33126,16011,8182,4181,2070,982,521,242,133,66,27,12,11,8,1,0,1,2,0,0
32138,16133,8157,4057,2153,1091,534,291,134,75,28,17,8,10,1,4,1,0,1,0
32100,16152,8169,4109,2137,1025,546,249,151,69,30,21,9,4,5,2,0,0,0,1
32408,16133,8162,4163,2152,1040,525,291,132,64,28,22,8,5,4,2,0,1,0,0
32618,16022,8246,4182,2132,1048,500,253,126,63,31,16,13,3,1,1,1,0,1,0
32614,16349,8165,4088,2091,1028,522,286,146,50,34,17,9,3,2,1,0,0,0,0
32575,16260,8063,4154,2088,1037,488,256,169,67,35,20,9,4,1,1,0,0,0,0
32304,16170,8120,4151,2147,1056,567,263,139,66,35,14,11,5,3,1,0,0,0,0
32531,16236,8366,4141,2085,1045,507,232,138,61,27,14,7,2,2,0,1,0,0,0
32724,16371,8129,4065,2118,1039,547,246,114,68,27,20,9,0,1,0,1,1,0,0
32804,16334,8142,4042,2052,1007,543,288,133,57,28,21,9,2,1,1,0,0,0,0
32612,16213,8073,4171,2155,974,542,261,123,73,43,14,4,2,1,2,0,0,0,0
32478,16071,8386,4086,2031,1065,531,255,122,59,32,15,8,3,0,1,1,0,0,0
32482,15923,8178,4182,2113,1061,558,249,129,75,32,22,13,2,2,1,1,1,0,0
32795,16106,8297,4119,2072,1032,499,259,131,75,31,13,7,1,1,2,0,0,0,0
32540,16172,8174,4150,2131,1049,535,227,149,80,27,13,6,4,6,2,0,0,0,0
32418,16274,8156,4232,2062,1030,513,246,117,71,38,13,6,6,2,1,1,1,1,0
32780,16184,8171,4125,2031,1070,536,265,126,62,26,18,12,6,4,0,0,0,0,0
32338,16043,8166,4076,2125,1094,563,254,135,67,39,16,8,6,3,0,0,0,0,1
31032,15684,8074,4210,2169,1211,627,341,222,144,85,62,30,17,9,8,10,5,2,4
32377,16195,8238,4148,2072,1066,473,282,124,58,29,11,6,4,2,2,0,0,0,0
32535,16110,8134,4072,2163,1013,509,269,144,70,35,19,6,5,1,3,0,1,0,0
32526,16159,8220,4107,2104,1046,527,260,147,69,36,22,10,5,2,4,1,1,1,0
32765,16226,8140,4111,2110,1040,475,244,123,74,27,17,7,7,1,0,0,0,0,0
32262,16031,8298,4105,2204,1042,556,263,129,68,32,23,13,8,2,1,0,0,0,0
