1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
31740,16039,8006,4182,2088,1013,560,274,165,74,49,27,14,8,10,7,3,4,0,6
32697,16286,8166,4018,2104,1024,529,251,119,69,27,18,10,5,5,1,0,0,0,0
31061,15995,8031,4155,2107,1147,581,280,177,93,55,28,11,9,5,4,0,0,0,0
30926,15879,8143,4196,2113,1124,581,291,163,91,51,18,12,5,3,3,0,1,1,1
30701,15812,8038,4116,2170,1072,620,371,198,101,57,37,20,14,10,3,4,1,2,0
30792,15705,7921,4222,2216,1078,615,309,186,87,65,30,21,16,10,6,1,1,1,0
31526,16002,8109,4082,2171,1058,590,295,164,62,34,23,11,4,2,1,0,0,0,0
30794,15908,8027,4091,2202,1188,610,270,206,89,49,16,7,12,6,6,1,2,0,0
30077,15521,7944,4115,2223,1130,649,339,209,89,62,37,16,7,4,3,2,3,1,0
29162,14890,7500,4194,2244,1194,674,396,243,146,72,44,28,22,12,5,3,5,5,2
32460,16113,8194,4117,2096,1023,524,263,120,61,29,24,9,4,8,1,2,1,0,0
28647,14428,7243,3816,1982,1111,648,387,240,162,115,99,49,35,43,36,27,16,16,20
30968,15932,8021,4030,2146,1113,530,356,174,92,39,26,18,6,2,4,1,1,0,1
32051,16077,8157,4214,2058,1085,540,268,132,68,31,21,8,4,4,0,0,0,0,0
29035,15014,7669,4006,2171,1217,672,386,230,154,100,53,44,19,17,6,4,1,2,0
30032,15383,7935,4143,2228,1163,646,335,204,102,58,31,13,15,7,9,1,1,1,1
32289,16341,8182,4092,2078,1053,520,260,141,40,42,20,10,6,2,0,1,0,0,0
32129,16178,8177,4110,2158,1072,518,265,134,81,39,18,4,4,3,1,0,0,0,0
31668,16028,8089,4050,2087,1040,531,293,147,73,32,15,16,8,3,1,1,1,0,0
31501,15996,8119,4134,2122,1102,566,284,147,83,53,17,21,9,2,1,1,1,0,1
31726,15983,8059,4168,2088,1074,575,334,129,71,39,22,11,9,6,2,0,3,1,0
32575,16195,8206,4141,2083,1010,567,224,167,59,39,20,6,2,2,2,0,2,0,1
29878,15640,8234,4286,2276,1124,581,308,156,70,42,35,12,3,2,3,1,0,2,1
29274,14705,7615,4094,2211,1208,714,414,231,174,93,63,58,39,17,16,20,7,3,9
31612,15923,7966,4071,2055,1085,547,325,139,75,46,22,16,14,10,3,4,4,1,0
31206,15914,8097,4150,2099,1116,574,303,145,84,36,24,15,4,5,4,3,1,0,1
32198,16295,8148,4111,2116,1067,528,275,125,63,34,21,9,5,2,2,0,0,0,0
32868,16216,8170,4088,2025,1019,536,268,120,77,35,15,3,3,2,1,1,0,0,0
30780,15625,7921,4062,2182,1122,616,341,171,98,59,28,19,9,9,2,1,1,0,0
31697,15963,8039,4170,2187,1109,519,290,140,85,45,30,12,5,3,2,3,3,0,1
31409,16154,8216,4192,2158,1087,574,253,123,83,42,17,8,6,1,1,1,2,0,0
31870,16099,8271,4114,2161,1048,583,298,143,81,35,12,7,4,7,1,0,1,0,0
33001,16435,8201,3981,1984,1092,505,252,147,50,42,15,13,5,3,0,0,1,0,0
32883,16322,8022,4130,2082,1029,520,268,123,72,35,16,12,2,4,1,0,0,0,0
31379,15880,7910,4039,2172,1082,585,300,162,78,55,37,19,10,6,5,1,2,0,1
32645,16418,8011,4109,2055,1082,528,246,121,76,31,16,6,8,4,0,0,1,1,0
32150,16335,7937,4159,2136,1081,534,252,151,68,47,31,14,3,1,2,0,0,0,0
32069,16137,8206,4058,2065,1090,555,275,129,71,32,21,8,5,1,2,0,0,0,1
31984,16092,8037,4246,2100,1084,514,302,157,72,33,24,12,4,3,1,3,1,2,0
31899,16069,8393,4061,2139,1060,495,264,146,70,26,18,9,3,2,0,1,0,2,1
32169,16284,8257,4093,2095,1044,514,275,116,68,37,18,7,2,3,1,0,0,0,0
31884,16231,8146,4170,2021,1090,542,285,139,72,46,19,10,4,3,1,0,1,0,0
32466,16143,8244,4106,2056,1044,506,250,145,82,33,22,11,4,3,3,0,0,0,0
32064,16416,8166,4152,2034,1039,533,270,149,72,37,15,9,2,1,0,2,0,0,0
32522,16304,8179,4217,1933,1045,558,246,134,68,41,20,9,3,2,0,0,0,0,0
32217,16147,8211,4155,2078,1037,545,279,143,57,37,12,5,9,3,1,0,0,0,0
32320,16396,7978,4051,2060,1107,528,267,154,65,39,17,10,5,3,1,1,0,0,0
32492,16489,8096,4040,2072,1033,531,280,131,72,33,19,7,4,2,0,1,0,0,0
32740,16265,8053,4187,2013,1028,538,241,115,57,31,22,9,4,6,1,0,1,0,0
32984,16459,8157,4026,2066,1025,483,253,139,61,30,17,12,4,3,1,0,0,0,0
32360,16530,8044,4041,2046,1054,521,281,144,62,41,14,9,5,3,2,0,0,0,0
32456,16321,8216,4084,2063,1008,507,273,138,65,43,18,9,4,5,0,0,0,1,0
32277,16434,8218,4103,2071,1032,530,239,135,68,35,14,5,5,1,1,0,1,0,0
32676,16452,8096,4114,2028,1040,525,257,122,55,29,12,9,5,1,1,0,0,1,0
32435,16346,8127,4281,2011,1033,514,244,120,66,30,17,7,3,0,3,0,1,0,0
32206,16085,8087,4125,2098,1009,554,288,128,75,37,18,9,3,5,4,1,0,0,0
32495,16199,8237,4067,2110,1072,506,281,124,76,38,19,13,4,2,1,1,0,0,0
31853,16102,8143,4165,2117,1022,553,255,149,80,34,20,10,12,9,4,0,0,0,0
31965,16186,8206,4143,2123,1037,536,289,142,77,37,21,4,8,3,1,0,0,0,0
31904,16162,8119,4085,2162,1058,573,274,149,62,22,20,7,7,5,2,1,0,0,0
31731,16346,8130,4125,2075,1034,522,292,143,70,41,25,10,5,1,0,2,0,1,0
32115,16081,8226,4123,2128,1042,522,256,133,81,33,26,6,4,1,2,0,0,0,0
31588,15896,8257,4139,2118,1073,586,283,134,81,34,21,9,7,4,1,1,1,0,0
30935,15732,8194,4157,2088,1130,576,315,158,95,46,27,11,11,3,1,2,1,0,0
32472,16170,8240,4123,2078,1053,494,272,132,65,37,18,8,6,1,2,2,0,0,0
32404,16266,8077,4160,2113,1058,530,268,122,61,25,27,12,4,2,1,0,1,0,0
32314,16255,8192,4122,2002,1041,545,259,145,79,44,19,7,4,1,2,0,0,0,0
31072,15856,8140,4161,2148,1091,548,300,187,86,42,27,17,7,3,1,2,1,0,1
32270,16180,8196,4113,2089,1000,538,295,137,83,41,13,7,3,4,2,1,0,0,0
32640,16283,8144,4100,2058,1063,503,251,137,56,22,14,9,1,1,0,0,1,0,0
32584,16271,8215,4113,2019,1054,534,247,124,57,28,19,12,4,3,0,1,0,0,0
32469,16352,8138,4093,2064,1073,518,274,131,61,26,14,9,1,2,2,0,0,0,0
30196,15207,7791,4180,2198,1308,736,427,268,166,111,88,44,39,31,14,17,9,10,4
32218,16426,8097,4175,2071,1057,534,223,159,66,27,19,11,7,1,1,1,0,0,0
32580,16495,8168,4059,2104,983,511,260,128,72,33,14,12,3,2,1,1,0,0,0
32065,16117,8198,4226,2142,1099,510,245,121,75,33,10,9,2,2,1,1,0,0,0
31940,16043,8015,4135,2123,1122,536,296,151,94,45,20,10,7,3,2,1,2,0,0
30151,15260,7804,4054,2243,1182,621,374,192,119,67,44,18,14,6,5,1,3,0,1
31144,15830,8036,4189,2057,1085,586,297,164,72,47,27,7,14,2,7,4,1,2,1
31050,15951,7907,4182,2173,1168,632,335,180,95,47,31,15,14,9,4,3,1,0,1
30223,15562,7952,3845,2170,1139,577,331,186,101,52,29,18,10,7,2,1,0,1,1
32014,15844,8143,4078,2098,1059,557,286,131,79,36,16,11,1,1,1,3,0,0,0
30196,15638,8015,4197,2210,1186,602,336,203,96,53,24,18,4,2,4,0,1,1,0
32173,16194,8139,4139,2096,1038,540,265,139,72,34,28,9,8,1,1,0,1,0,0
32339,16384,8059,4060,2053,1004,559,254,143,68,51,16,11,2,3,2,0,0,0,0
32371,16305,8052,4095,2112,1055,526,237,136,63,39,21,6,5,3,0,0,1,0,0
32274,16036,8207,4199,2114,1072,525,246,120,77,34,16,5,2,2,0,2,0,0,1
32267,16158,8081,4050,2193,1038,535,289,118,55,41,20,10,8,2,1,1,1,0,0
31758,15933,8127,4199,2184,1114,551,275,139,75,46,15,17,4,7,3,1,1,0,0
32716,16222,8142,4148,2038,1091,547,245,150,73,37,18,7,7,3,1,1,1,0,0
32615,16352,8094,4220,2084,1032,513,236,125,76,37,15,7,2,2,3,0,2,0,0
32058,16124,8164,4247,2086,1031,531,258,148,77,30,21,8,2,3,1,0,1,0,0
32144,16320,8089,4035,2081,1049,523,280,157,65,29,25,8,6,2,4,1,2,0,0
32187,16006,8360,4115,2060,1018,576,282,142,77,34,17,20,2,4,1,2,0,0,0
31923,16268,8126,4118,2064,1117,550,307,144,67,38,20,11,2,0,2,1,0,0,0
31361,16075,8168,4154,2172,1088,533,297,146,71,41,22,12,6,4,3,2,0,0,0
30673,15777,8289,4116,2166,1108,584,298,182,94,47,27,16,12,8,0,2,2,0,0
31745,15894,8128,4162,2163,1120,546,290,152,78,31,15,8,7,2,2,0,0,0,0
32461,16317,8042,4074,2059,1048,519,269,161,65,39,16,7,7,2,0,0,1,2,0
32231,16232,8230,4145,2083,1082,541,248,155,76,29,16,6,1,1,1,0,0,0,0
32208,16327,8228,4030,2071,1034,526,257,154,72,31,21,8,5,2,0,1,0,0,0
32163,16168,8129,4096,2053,1063,546,285,136,63,42,18,9,8,5,1,1,0,0,0
31878,16299,8096,3982,2109,1029,571,297,167,87,33,31,14,7,4,3,3,1,0,0
31489,15911,8286,4115,2128,1052,589,290,140,74,38,21,12,8,3,3,0,0,0,0
30959,15894,8335,4124,2085,1075,570,280,160,100,43,12,16,7,3,1,1,0,0,0
31140,16030,8100,4157,2108,1131,593,294,133,88,41,25,11,7,5,2,1,0,1,1
31463,15876,7978,4068,2144,1097,542,291,182,91,44,24,23,10,6,7,2,1,0,1
32308,16174,8305,4150,2083,1057,513,248,143,57,41,14,11,2,2,0,1,0,0,0
31427,16114,8090,4082,2067,1156,550,282,158,82,40,19,8,7,3,2,0,1,0,0
32546,16100,8244,4125,2113,1041,505,273,140,57,34,20,6,3,1,0,1,1,0,0
31483,15763,8135,4152,2122,1162,553,297,143,84,45,19,14,4,4,2,0,0,0,0
31796,16133,8145,4079,2140,1122,544,292,168,83,38,19,8,6,2,1,2,0,0,0
31725,16098,8001,4109,2117,1139,543,305,147,61,46,15,11,5,1,0,0,1,0,0
32358,16129,7903,3981,2086,1071,555,277,122,74,39,21,24,4,2,2,1,3,0,1
30844,15501,7971,4205,2086,1164,617,351,186,139,68,71,33,33,19,17,13,6,5,11
31575,15960,8318,4025,2181,1033,563,286,149,84,46,17,18,13,5,2,1,0,0,0
32045,16354,8077,4184,2062,1103,555,283,133,62,25,26,12,2,5,2,1,1,0,0
30614,15619,7681,4026,2146,1072,597,359,204,117,46,32,29,17,10,8,9,2,3,3
32390,16174,8222,4235,2038,1060,528,280,129,64,23,15,8,6,4,2,0,0,0,0
32778,16324,8213,4160,2044,1029,499,251,132,61,39,16,6,5,0,1,0,0,0,0
31805,15979,8045,4168,2158,1045,540,277,143,74,37,20,14,2,1,1,2,1,1,1
31717,16123,8285,4102,2056,1083,493,266,153,77,40,24,6,5,1,1,0,1,1,0
32318,16482,8121,4125,2051,1010,537,265,133,62,43,23,8,2,2,4,0,0,0,0
30818,15885,8115,4197,2153,1081,589,283,140,92,45,33,2,7,2,4,2,0,0,0
30084,15639,8083,4173,2183,1205,620,345,177,81,53,19,17,8,5,2,3,1,0,0
29960,15494,8132,4256,2249,1169,666,328,178,100,48,33,12,7,5,2,2,2,1,0
30993,15857,8184,4165,2142,1104,560,309,152,92,54,18,13,7,5,1,2,0,1,0
32145,16192,8126,4182,2063,1044,506,272,137,72,38,16,7,6,3,2,0,0,0,0
28923,15118,7888,4378,2271,1230,703,367,204,119,61,37,15,18,6,5,3,1,1,0
32588,16483,8160,4037,2008,1069,521,295,124,67,32,21,5,10,2,2,1,2,0,0
29390,15463,7843,4212,2193,1209,643,411,167,119,55,32,18,16,8,4,0,1,0,0
30410,15710,8059,4138,2143,1165,590,338,160,88,40,30,15,5,3,5,0,1,1,2
32330,16282,8226,4151,2102,1071,508,262,118,66,38,18,9,3,0,2,1,0,0,0
32361,16292,8204,4088,2022,1030,505,291,136,64,41,16,7,6,2,1,1,1,0,0
31851,15973,8012,4219,2125,1062,510,291,171,81,29,27,12,5,1,2,0,0,1,0
31189,15730,8024,4147,2114,1116,587,281,156,95,46,32,10,10,6,0,0,2,0,0
32683,16544,8143,4151,2002,963,535,232,124,66,28,18,5,3,1,4,1,0,0,1
31997,16353,8189,4184,2053,1084,543,242,128,77,33,13,5,4,4,1,1,0,0,0
32571,16213,8027,4144,2092,1087,533,265,143,68,34,17,8,4,2,0,1,0,0,0
32762,16419,8059,3978,2055,1053,553,266,116,72,28,21,8,6,3,0,0,1,0,0
30503,15606,7975,4190,2137,1164,560,310,176,90,50,25,23,15,6,4,3,0,2,0
30770,15552,8069,4195,2176,1180,616,336,159,86,46,25,19,5,6,2,3,1,1,0
31747,15810,8129,4143,2083,1101,493,263,140,90,27,21,7,5,3,2,1,0,0,0
31490,16142,8032,4200,2182,1050,565,291,159,66,36,21,12,3,4,3,1,0,0,0
32074,16074,8304,4223,2121,1080,517,274,131,55,23,22,11,6,1,2,0,0,0,0
31088,15737,8162,4184,2205,1127,557,293,163,81,32,24,10,14,4,0,1,0,0,1
32671,16632,8064,4081,2044,963,513,257,136,60,31,17,11,3,0,2,0,0,1,2
31641,16237,7998,4168,2112,1085,490,305,142,83,40,16,13,5,2,2,1,1,1,0
31655,16127,8216,4107,2138,1067,582,285,138,82,30,21,9,7,5,1,0,1,1,0
32649,16273,8092,4227,2107,948,501,252,146,64,33,11,9,3,0,2,0,0,1,1
30654,15196,7598,3853,1997,1002,522,277,154,81,50,23,12,13,7,4,1,4,1,0
32682,16485,8312,4064,2006,985,507,230,118,69,26,16,11,1,2,2,1,0,1,0
29390,15100,8003,4155,2279,1218,659,394,197,99,60,22,11,10,6,6,4,2,0,0
31822,16412,8178,4053,2149,998,550,272,143,53,34,19,13,3,2,1,1,0,0,0
31632,15983,7989,4154,2101,1074,549,320,159,72,38,20,8,6,3,2,1,0,0,0
32690,16371,8299,4133,2035,1043,506,237,121,56,28,14,8,9,2,2,0,0,0,0
31654,16041,8240,4144,2059,1096,571,286,161,70,43,16,12,8,2,3,0,0,0,0
29511,15101,7948,4281,2275,1215,694,350,193,108,67,33,19,10,6,1,1,2,0,1
32301,16392,8062,4120,2032,1052,531,277,145,65,33,20,16,4,3,1,0,0,1,0
31622,16042,8078,4088,2173,1120,553,301,140,71,56,22,16,3,3,1,0,0,0,0
32417,16245,8271,4188,2063,1033,507,262,134,72,29,12,11,8,2,0,1,1,1,0
29830,15483,8039,4248,2104,1240,607,311,192,100,64,41,15,6,6,2,1,1,2,1
30415,15596,7952,4142,2203,1145,610,322,192,94,47,30,20,10,2,0,0,2,1,0
31732,16114,8254,4085,2091,1034,545,270,159,83,44,24,12,10,7,6,3,5,3,1
32166,16068,8261,4117,2038,1051,554,257,142,74,30,18,11,6,3,2,0,0,0,0
32150,16233,8129,4080,2098,1059,543,267,162,64,37,29,6,4,1,1,1,0,0,0
32426,16287,8173,4099,2101,1045,513,262,125,73,42,13,14,11,1,0,0,0,0,0
31104,15717,8008,4126,2144,1071,569,316,160,83,39,13,11,5,8,1,2,0,0,0
32874,16398,8127,4180,2075,1058,501,243,125,55,35,16,2,5,1,0,1,0,0,0
31774,16045,8183,4122,2116,1090,558,289,157,92,53,20,9,5,2,1,0,0,0,0
32592,16552,8112,4081,2070,1032,543,239,126,69,23,13,12,9,1,2,0,1,0,0
32520,16268,8131,4086,2111,1030,488,254,144,82,34,27,10,4,1,1,0,0,0,0
30547,15618,8133,4122,2146,1112,597,354,197,83,42,25,15,10,4,3,1,0,0,0
31382,15790,8065,4053,2148,1116,596,275,148,88,35,25,8,8,3,0,0,0,0,0
32419,16354,8136,4110,2061,988,587,255,146,62,26,21,10,3,2,1,1,0,0,0
31690,16245,8106,4073,2163,1116,570,272,150,70,32,19,13,7,2,0,0,0,0,0
32488,16279,8013,4193,2135,1006,513,311,145,61,28,11,6,4,7,0,0,1,0,0
31209,15855,8045,4240,2170,1095,553,266,170,99,42,30,14,6,4,0,1,0,0,1
30552,15772,8171,4160,2081,1133,612,285,174,87,50,23,20,8,7,7,4,1,0,0
30997,15798,7952,4002,2218,1200,527,306,164,104,49,31,14,15,7,5,8,2,0,1
26500,12720,6941,3709,2016,1226,810,449,347,257,186,118,96,87,75,51,45,36,22,22
32053,16089,8082,4091,2068,1070,577,283,145,87,53,20,11,7,2,5,4,1,0,0
26262,12651,6834,3747,1945,1318,775,448,334,215,151,105,78,55,39,31,16,10,16,8
28756,14379,7623,4006,2200,1192,757,420,252,161,101,82,41,33,26,14,14,10,3,4
30428,15544,7836,4123,2121,1117,586,362,204,98,70,44,34,15,5,5,0,5,2,1
30684,15669,7850,4175,2212,1186,542,323,164,91,44,25,17,15,8,2,2,2,0,0
31991,16293,8169,4154,2028,1107,540,274,141,74,39,12,10,6,2,1,0,0,0,0
32292,16158,8186,4170,2039,1064,539,282,126,77,35,11,13,7,0,4,1,1,0,0
31348,15871,7974,4028,2054,1092,568,303,145,93,50,28,10,11,5,5,0,0,0,0
32719,16475,8109,4086,1954,1050,538,279,157,64,26,20,6,6,0,1,1,1,0,0
31643,15941,8119,4124,2061,1051,521,267,153,64,46,22,9,9,4,1,1,0,0,0
32592,16523,8228,4006,2061,997,536,252,126,67,31,21,11,5,1,2,1,0,0,0
31264,15819,8005,4057,2169,1137,543,286,177,79,44,22,9,10,5,2,0,0,0,1
32474,15970,8274,4172,2049,1071,550,256,137,62,33,17,15,7,1,1,0,2,0,1
32743,16474,8181,4108,2045,973,520,243,142,64,35,17,8,1,3,0,0,2,0,0
31650,16094,7908,4113,2178,1073,555,295,137,87,49,15,10,4,4,1,1,0,0,0
31439,15900,8090,4143,2093,1127,596,288,149,78,36,25,4,3,4,1,0,1,0,0
32193,16039,8238,4167,2118,1050,502,273,130,74,42,18,7,3,5,0,1,0,0,0
32636,16340,8049,4203,2073,1008,514,269,131,70,22,18,8,2,4,0,2,0,2,0
31781,16159,8198,4163,2037,1054,537,301,127,74,36,22,12,4,1,1,1,0,1,1
31838,16120,8158,4122,2060,1061,537,298,151,73,34,30,8,6,7,1,1,0,0,0
32380,16160,8210,4165,1995,1062,491,268,121,55,42,17,5,4,2,1,1,0,0,0
32012,16079,8077,4135,2126,1070,572,291,138,78,36,18,9,6,5,0,0,1,0,0
30857,15748,8279,4141,2169,1111,576,290,166,80,45,32,12,8,7,1,0,2,0,1
29788,14759,7407,3882,2068,1060,622,374,225,160,81,68,60,51,41,32,31,27,24,20
32651,16312,8205,4102,2101,1027,513,268,128,67,31,10,12,3,2,2,1,0,1,0
30586,14564,7283,3725,1993,1121,572,389,203,112,75,65,30,40,26,12,14,12,13,4
32904,16286,8170,4063,2046,1061,546,269,123,69,21,16,7,4,1,1,0,0,1,0
31158,15746,8031,4244,2100,1158,564,297,181,89,45,30,18,8,7,3,0,1,0,1
32494,16455,8087,4009,2157,1011,516,254,142,68,38,24,14,6,3,4,4,2,0,0
32591,16450,8293,4129,1954,1017,507,262,117,64,31,17,5,4,2,0,0,0,1,0
27285,13655,6996,3691,1951,1118,680,373,296,216,148,133,102,101,91,74,63,56,52,46
32878,16407,8234,4126,2038,1036,520,230,120,58,25,13,5,4,3,1,1,1,0,0
32879,16397,8252,4162,1989,973,506,257,143,68,27,22,4,4,2,1,1,0,0,0
32673,16655,8065,4000,2039,1005,469,229,126,64,38,15,11,7,3,1,2,1,0,0
32017,15960,7976,4112,2065,1027,567,296,164,98,39,26,18,11,5,3,4,4,1,1
26700,13745,6820,3657,1929,1050,572,402,268,193,158,150,112,112,103,94,75,60,71,58
32539,16216,8129,4128,2009,1008,501,259,129,61,43,13,7,5,6,0,0,0,0,0
32262,16172,8181,4192,2038,1051,460,295,158,67,33,21,14,5,4,0,0,1,0,0
31012,15617,7927,4180,2112,1067,570,339,200,70,39,21,14,8,6,5,2,1,1,0
30708,14514,6906,3424,1664,849,402,198,92,58,30,13,8,6,4,1,1,0,0,0
31898,15625,7840,3718,1968,1025,476,244,133,55,38,18,16,9,2,0,0,1,0,0
32411,16382,8301,4061,2113,1064,492,254,136,59,35,15,7,3,3,0,0,1,0,0
32407,16366,8145,4044,2122,1067,527,249,131,67,35,22,11,7,3,0,1,0,0,0
32594,16618,8189,4035,2058,1034,516,256,150,66,25,17,8,4,0,0,0,0,0,0
32338,16081,8261,4177,2020,1023,497,290,152,69,46,24,5,2,3,3,0,0,0,0
30379,15472,7913,4110,2196,1127,606,350,209,117,54,47,23,20,11,9,5,3,0,4
32202,16470,8146,4135,2134,957,546,235,128,78,34,15,16,6,2,0,1,0,0,0
31693,16250,8099,4002,2087,1034,547,303,139,72,43,18,11,4,4,1,0,1,1,0
31995,16172,8290,4216,2066,1031,503,266,160,69,29,17,8,2,1,1,0,0,1,0
32515,16588,8064,4090,2067,1012,516,249,125,72,33,15,5,4,3,0,0,0,0,1
31080,15907,8151,4122,2155,1083,597,311,144,69,37,25,15,10,3,3,1,0,0,0
31330,16064,7990,4188,2187,1061,550,323,155,93,19,22,8,3,1,3,1,0,0,0
32425,16258,8132,4081,2023,1043,547,249,131,79,38,34,21,6,6,6,5,3,2,4
32306,16330,8281,4077,1996,1094,500,274,146,62,33,19,6,3,1,2,1,0,0,0
32577,16358,8213,4097,2058,1039,538,269,129,68,36,12,9,1,2,0,0,0,0,0
32177,16119,8283,4134,2093,1031,549,277,146,76,36,27,12,4,3,0,0,0,0,0
31546,15929,8112,4134,2104,1129,550,299,161,93,50,22,13,7,4,3,0,0,1,0
32516,16235,8206,4178,2092,1024,534,246,132,73,29,14,11,6,1,0,1,0,0,0
32727,16436,8212,4169,2002,1033,474,254,131,58,33,15,11,3,1,0,0,1,0,0
32922,16393,8229,3996,2098,1040,496,235,119,69,35,16,1,2,1,0,0,0,0,0
32632,16254,8061,4143,2044,1079,507,250,134,70,33,12,11,4,3,3,0,0,0,0
32094,16025,8169,4068,2093,1064,506,278,156,82,31,18,9,7,3,1,0,1,0,1
32015,16083,8265,4205,2090,1038,522,276,125,74,39,18,8,3,2,1,3,1,0,0
32411,16254,8294,4162,2036,1074,461,252,153,77,41,21,10,5,0,0,1,0,0,1
32317,16242,8181,4094,2127,1091,517,271,128,70,42,22,12,5,0,1,0,0,0,0
32238,16242,8158,4018,2039,1038,546,299,147,74,34,10,15,6,4,1,1,1,1,0
32621,16317,8130,4179,2053,1059,550,261,132,62,34,13,7,8,4,2,0,0,0,0
31847,16101,8047,4005,2163,1052,550,290,175,80,39,31,12,7,6,2,1,0,0,0
29408,14924,7505,4004,2109,1124,608,343,220,138,104,81,60,70,58,43,34,28,32,23
31846,16189,8103,4068,2065,1120,572,265,129,71,36,23,7,4,1,0,1,1,1,0
31861,16156,8122,4163,2107,1037,563,292,136,66,27,15,10,10,7,1,1,0,0,1
32119,16333,7989,4169,2036,1083,566,290,138,75,37,20,14,6,0,5,7,2,0,1
32468,16326,8125,4041,2099,1004,514,280,127,62,41,10,7,1,1,2,0,0,0,0
31935,16178,8003,4104,2080,1101,570,270,185,90,42,19,22,10,8,3,3,2,0,0
