1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
32442,16538,8154,4191,1973,1045,519,286,120,73,34,7,9,8,1,2,0,0,0,0
32298,16358,8044,4074,2101,1050,593,301,149,75,40,24,14,9,8,6,1,3,1,0
32279,16355,8219,4150,2155,1025,489,246,139,62,33,17,10,5,3,2,0,1,0,0
32507,16351,8061,4148,2060,1107,512,271,143,62,41,15,7,2,3,1,1,0,0,0
32661,16432,8169,4135,2076,1072,490,236,145,57,29,19,17,7,3,2,0,0,0,0
32308,16489,8268,4102,2027,1072,526,265,135,60,28,24,5,8,2,1,0,0,0,0
32339,16519,8116,4131,2073,1068,517,284,159,58,30,14,7,7,4,2,0,1,0,0
32771,16399,8197,4170,1996,1006,501,251,123,66,36,17,11,4,3,1,0,0,0,1
32359,16485,8228,4150,2018,1059,499,244,135,77,36,13,11,3,0,1,0,0,0,0
32385,16488,8169,4094,2018,1068,545,244,118,74,34,17,9,3,2,0,0,0,1,0
32580,16355,8240,4150,2034,1012,520,254,139,75,27,14,6,7,2,1,2,0,0,0
32255,16330,8177,4069,2065,1136,531,266,131,69,31,23,13,5,4,0,0,1,0,0
32233,16371,8273,4131,2090,1071,526,241,137,52,37,18,13,3,1,0,0,0,0,0
32602,16276,8240,4164,2001,1057,474,275,140,78,24,11,20,4,1,1,0,0,1,0
32414,16373,8055,4159,2030,1103,510,272,137,60,30,16,9,6,3,1,0,1,1,0
32777,16470,8202,4077,2018,1035,510,259,117,48,29,24,6,4,2,0,0,0,1,0
32596,16327,8163,4196,1987,1096,525,236,129,61,39,15,6,9,4,0,0,0,0,0
32695,16359,8206,4150,2007,1008,510,258,126,91,33,13,3,2,2,1,0,0,0,0
32641,16398,8218,4119,2009,981,513,259,133,73,26,16,10,4,4,1,0,0,0,1
32515,16428,8256,4120,2000,1005,512,277,133,66,44,16,5,4,1,0,1,0,0,0
31923,16517,8232,4135,2022,1068,547,269,136,66,31,15,5,3,3,3,0,0,1,0
32339,16290,8118,4166,2054,1058,506,274,125,61,35,13,16,9,1,0,0,1,1,0
32473,16140,8029,4044,2036,1073,543,257,127,77,35,14,11,4,2,1,1,0,0,0
32206,16398,8195,4203,2012,1072,504,276,141,55,36,14,10,4,4,1,0,1,0,0
32344,16371,8094,4160,2072,1080,530,283,144,70,35,18,7,2,1,2,1,1,0,0
32130,16281,8129,4216,2116,988,553,305,125,77,31,23,9,6,0,1,0,0,0,0
32145,16217,7976,4226,2087,1096,550,273,124,75,26,19,15,4,2,1,1,1,1,0
31737,16010,8162,4169,2104,1107,553,302,150,61,33,29,11,4,4,1,1,1,0,0
32679,16334,8085,4138,2049,1079,509,273,129,51,37,17,10,4,1,1,0,0,0,1
31892,15840,7936,4038,2032,1152,561,319,136,91,57,33,18,7,5,1,1,0,2,0
32572,16362,7999,4087,2012,1081,496,274,130,75,23,15,9,6,1,1,0,0,0,0
32566,16524,8222,4051,2048,1049,469,266,128,59,38,16,10,4,1,1,0,0,1,0
31769,16002,8074,4162,2002,1093,575,329,124,86,50,32,11,2,2,1,1,1,0,0
31799,16334,8190,4088,2036,1062,560,301,142,77,35,18,12,6,2,1,0,1,2,0
32686,16281,8114,4084,2157,1030,498,280,118,59,30,14,11,1,2,0,1,0,0,0
32489,16629,8085,4164,2030,1010,523,252,127,51,36,23,10,9,1,3,0,1,0,0
32397,16512,8189,4149,1964,1050,515,242,109,67,38,20,7,2,0,1,1,0,0,0
32179,16374,8248,4090,2083,1089,520,262,130,72,30,14,13,3,1,1,0,0,0,0
32305,16325,8237,4113,2061,1025,555,286,124,57,30,16,9,4,3,1,0,0,0,0
32697,16581,8185,4152,2001,987,480,282,133,60,39,13,7,3,0,1,0,1,0,0
32177,16172,8230,4146,2105,1073,530,281,111,63,39,17,13,5,2,2,1,1,0,0
32154,16277,8122,4144,2049,1101,527,281,130,76,29,20,13,4,4,0,1,0,1,0
32253,16251,8163,4186,2013,1090,546,284,136,69,28,15,7,3,1,0,0,0,0,0
32386,16153,8065,4088,2094,1139,516,249,142,75,39,16,7,4,3,0,0,1,0,0
32499,16593,8110,4091,2082,1043,466,258,146,60,33,17,6,2,3,2,0,0,0,0
32681,16524,8089,4137,2111,1021,474,288,129,64,37,21,5,4,0,0,0,0,0,1
32093,16333,8040,4085,2039,1097,542,270,160,79,30,18,9,6,6,1,0,0,0,0
32182,16395,8163,4165,2064,1055,550,254,126,68,35,22,10,3,2,0,1,0,2,0
32137,16546,8137,4113,2061,1072,553,271,132,64,37,20,13,4,2,1,0,0,0,0
32548,16434,8077,4172,2093,1037,520,261,143,68,38,16,9,4,1,3,0,0,0,0
32694,16416,8197,4104,2033,1026,521,262,136,63,39,16,8,5,2,0,0,1,1,0
32761,16534,8164,4154,2048,1013,492,252,125,49,29,19,6,4,2,1,0,0,0,0
32246,16507,8169,4074,2049,1052,477,262,124,89,36,17,12,6,6,1,0,0,0,0
32591,16538,8152,4144,2021,1067,493,257,129,62,25,12,3,1,0,0,0,0,0,0
32661,16259,8185,4161,2023,1098,504,221,118,82,38,18,9,4,1,2,0,0,0,0
32555,16396,8179,4126,1961,1077,553,277,116,56,25,21,10,3,4,0,0,1,0,0
32466,16563,8097,4188,2037,1061,492,245,125,67,30,21,4,4,3,0,1,0,0,0
32611,16517,8237,4147,2040,995,519,272,111,72,32,9,7,5,1,2,0,0,0,0
32702,16468,8198,4103,1980,1028,523,283,119,57,28,17,7,5,3,2,0,0,0,0
32627,16330,8142,4219,1995,1015,501,270,125,67,47,17,5,3,2,3,0,1,0,1
32327,16571,8178,4131,1976,1069,503,270,140,71,35,22,10,3,6,1,0,0,0,0
32426,16374,8294,4136,2057,1030,493,260,142,56,34,14,9,5,0,1,0,1,1,0
32474,16745,8163,4140,2004,1045,502,228,125,63,28,12,11,3,0,3,1,0,0,0
32532,16491,8215,4155,2027,1074,491,243,133,61,29,21,14,3,0,0,0,0,0,0
32369,16486,8191,4161,2085,1063,484,237,132,71,29,11,5,4,2,3,2,0,1,0
32528,16554,8200,3953,2046,1060,538,277,131,58,35,16,8,2,2,3,0,0,0,0
33001,16228,8192,4126,1977,1000,532,237,148,64,28,11,7,8,1,0,0,0,0,0
32790,16523,8175,4108,2066,1064,461,269,115,56,26,17,7,7,2,0,0,0,0,0
32445,16502,8116,4164,2031,1106,489,283,121,60,35,17,6,1,1,0,0,0,0,0
32336,16797,8313,4036,2013,1012,535,249,132,57,27,9,9,4,0,1,1,0,0,0
32742,16537,8189,4037,2004,1096,476,220,122,75,26,19,11,3,1,0,0,2,0,0
32531,16584,8250,4047,2025,1021,511,253,136,57,22,15,7,11,3,1,0,0,0,0
32527,16562,7915,4137,2027,1080,510,263,135,68,33,14,8,5,1,4,1,1,0,0
32580,16319,8206,4119,2001,1085,502,256,115,75,27,21,12,3,0,1,1,1,0,1
