1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
32776,16168,8106,4035,2051,994,499,271,125,75,30,12,8,3,3,1,0,0,0,0
32711,16006,8159,4139,2116,1100,516,276,154,80,34,16,12,10,3,1,1,0,0,0
32494,16127,8263,4188,2048,1070,550,263,145,56,33,14,11,5,1,1,0,0,0,0
32280,16215,8167,4257,2113,1051,560,247,132,74,33,20,6,5,5,3,1,0,1,0
32142,16045,8129,4250,2121,1108,531,290,132,65,41,19,7,5,2,0,1,1,0,0
32393,15866,8387,4229,2169,1065,513,275,117,84,24,12,6,7,2,4,0,0,0,1
31832,15902,8252,4124,2169,1087,575,280,156,102,41,23,12,6,3,5,1,0,0,0
32444,16135,8206,4168,2166,1100,543,286,127,59,32,13,8,5,2,1,2,0,0,0
32327,16177,8105,4104,2065,1091,556,262,156,67,35,18,14,6,3,4,0,1,1,0
32116,15927,8032,4186,2063,1145,596,300,135,68,51,25,7,10,5,0,0,1,0,0
32525,16055,8352,4208,1991,1007,543,286,137,71,34,22,8,5,0,0,0,0,0,0
32545,16271,8163,4154,2034,1068,559,276,138,67,35,22,9,5,1,0,1,1,0,0
32539,16119,8205,4242,2029,1018,541,282,143,63,26,22,11,5,3,2,0,0,0,0
32717,16138,8141,4096,2129,1046,512,251,142,79,41,26,13,8,5,0,1,1,2,0
32778,16266,8217,4164,2039,1015,532,243,125,65,30,20,10,8,2,1,0,0,0,0
32113,15965,8165,4191,2138,1172,554,292,134,71,29,17,15,5,4,0,2,0,0,0
31893,16083,8209,4230,2065,1056,536,311,157,73,42,18,11,3,1,3,0,1,0,1
31889,16045,8069,4245,2111,1079,559,304,140,70,37,15,10,5,1,1,0,1,0,0
32024,15863,8265,4274,2102,1075,534,285,147,66,47,26,12,5,3,0,0,1,0,0
32241,16012,8241,4187,2067,1125,568,292,122,70,29,24,7,9,0,0,1,2,0,0
31697,15849,8286,4327,2141,1084,556,275,148,76,31,20,15,9,5,3,0,1,0,1
31605,15873,8030,4189,2153,1079,604,345,165,82,34,32,11,3,2,2,2,0,0,0
31150,15498,7979,4231,2198,1154,584,321,176,105,59,33,22,7,7,6,1,1,0,1
32585,16122,8242,4197,2059,1076,510,256,146,64,41,14,9,3,4,0,0,0,0,0
31057,15161,7870,4038,2059,1095,611,379,202,102,78,51,25,14,12,13,3,6,2,1
32218,16180,8024,4032,2117,1058,527,287,157,72,51,17,5,5,4,1,1,1,0,0
32530,16270,8079,4195,2119,1037,534,253,114,80,33,18,9,1,4,1,0,0,0,0
30973,15491,7992,4017,2184,1208,646,343,166,91,60,27,19,9,4,3,3,1,0,0
31508,15854,8050,4194,2161,1100,560,333,151,90,57,21,17,9,1,3,0,1,0,0
32656,16206,8224,4131,2072,1064,548,282,131,51,34,9,8,5,1,0,1,0,0,0
32402,16301,8309,4062,2107,1078,508,263,142,69,28,18,6,5,2,0,1,0,0,0
32509,16238,8164,4076,2126,1017,491,257,153,72,33,18,10,4,3,3,1,1,0,0
32211,15900,8369,4209,2173,1061,514,276,114,71,39,15,7,2,3,1,1,1,0,0
32195,15954,8330,4173,2084,1076,574,276,132,70,35,24,3,3,1,1,2,1,0,0
32692,16030,8314,4205,2108,1076,516,257,131,54,29,17,6,3,3,1,1,0,0,0
31661,15915,8295,4214,2125,1090,532,303,157,71,40,26,12,8,1,3,2,1,0,0
31607,15743,8080,4275,2166,1147,628,300,156,75,41,28,10,8,1,4,2,0,0,0
32205,15959,8165,4160,2088,1049,570,301,153,71,42,18,10,12,2,3,0,1,1,0
32023,15983,8120,4165,2110,1131,563,276,144,69,46,17,14,2,2,4,1,0,0,0
32486,16322,8110,4196,2013,1093,533,275,118,78,37,22,12,5,2,0,0,0,1,0
32724,16274,8216,4173,2012,1070,551,243,122,67,23,22,12,5,2,3,0,0,0,0
32018,15906,8047,4148,2115,1077,580,305,137,85,49,23,14,7,3,1,0,0,0,0
32025,16128,8145,4243,2165,1041,544,252,135,80,45,20,10,8,6,3,0,1,0,1
32053,16165,8309,4202,2034,1155,566,271,119,55,37,17,6,7,5,1,0,1,0,0
32270,16217,8280,4180,2082,1064,538,271,168,74,29,21,9,5,3,3,0,0,0,0
32871,16135,8294,4189,2061,1059,526,272,125,71,24,15,12,4,1,2,1,0,0,0
32926,16559,8043,4176,2080,1018,495,272,129,77,25,9,4,5,0,2,1,0,0,0
31950,15694,8193,4165,2212,1045,602,287,136,80,33,28,16,8,4,0,2,1,0,1
32870,16223,8163,4157,2049,1054,533,259,131,67,42,12,12,3,2,1,0,1,0,0
32551,16087,8245,4187,2060,1042,558,289,138,54,31,18,14,3,3,1,0,0,0,0
32479,16297,8233,4192,2047,1016,546,280,127,61,40,19,4,3,7,3,2,0,1,0
32425,16281,8178,4176,2045,1075,538,279,133,77,36,15,9,3,1,2,0,0,0,0
32313,16092,8286,4276,2067,1078,509,256,131,73,34,14,11,7,1,1,1,0,1,0
32233,16244,8335,4186,2058,992,580,274,123,67,36,16,4,8,1,1,0,1,0,0
32515,16025,8292,4075,2078,1112,510,261,148,73,37,28,7,7,2,2,0,0,0,0
32309,16067,8353,4249,2111,1036,529,273,130,66,40,10,10,8,4,3,0,0,0,0
32332,16158,8237,4259,2111,1058,531,262,107,76,33,13,8,4,2,1,0,1,0,0
32314,16329,8323,4240,2069,1022,517,271,140,53,28,18,8,5,2,1,0,1,0,0
32548,16367,8142,4125,2120,1052,539,271,111,61,29,21,7,3,1,1,0,0,0,0
32377,16174,8163,4235,2082,1070,525,272,127,69,33,17,9,1,4,1,1,1,0,0
32535,16213,8205,4267,1993,1083,541,274,113,69,41,18,9,7,2,0,1,0,0,0
32767,16226,8282,4182,2096,1025,503,229,131,59,30,21,7,3,1,0,1,0,0,0
32909,16007,8236,4077,2092,1095,541,260,126,82,31,20,1,6,3,2,0,0,0,0
32676,16249,8218,4232,2080,999,542,279,135,55,39,19,14,1,0,0,1,0,0,0
32588,16181,8300,4150,2043,1064,499,277,135,71,31,25,7,4,1,1,0,0,0,0
32482,16173,8226,4201,2003,1029,560,298,117,57,41,22,12,5,4,0,1,0,0,0
32722,16492,8176,4100,2085,1039,481,264,137,68,34,18,8,5,2,1,0,0,0,0
32778,16137,8341,4271,1988,1048,476,272,117,68,31,14,10,6,1,2,0,0,0,0
32608,16066,8113,4189,2108,1057,518,285,124,74,35,19,11,5,5,0,0,0,1,1
32452,16170,8343,4180,2097,1078,571,238,122,53,37,21,11,3,2,1,0,0,0,0
32325,16119,8142,4186,2059,1092,549,295,132,71,33,15,11,5,4,1,1,0,0,0
32419,16156,8294,4113,2103,1049,538,288,123,78,34,21,14,5,2,1,2,0,0,0
32266,16018,8223,4244,1993,1137,537,281,141,58,42,19,15,4,4,1,1,0,0,0
32324,16061,8227,4236,2075,1026,586,261,139,68,35,17,13,1,1,1,0,0,0,0
32452,16255,8073,4193,2126,1037,498,266,128,76,36,21,14,6,1,0,1,0,0,0
32016,16176,8270,4140,2116,1061,577,280,127,75,44,15,11,2,1,3,1,1,0,3
31582,15967,8150,4203,2225,1109,547,294,139,83,41,21,9,8,4,0,1,2,0,0
32726,16225,8151,4246,2131,1075,512,231,113,59,22,20,10,6,2,1,0,0,1,0
32583,16041,8330,4157,2054,1047,541,292,145,44,34,16,10,4,2,0,3,1,0,1
32670,16272,8171,4288,2082,1020,533,225,128,73,35,17,6,4,1,0,0,2,0,0
31752,15983,8236,4285,2059,1057,536,289,164,71,52,20,20,4,0,2,0,1,1,0
32444,16250,8190,4168,2076,1113,519,270,126,69,34,20,8,9,1,1,0,1,0,0
32794,16449,8260,4210,2009,1003,554,231,100,71,29,18,8,4,2,3,0,0,0,0
32728,16135,8132,4194,2110,1071,556,261,126,69,38,16,6,1,4,0,1,1,0,0
32472,16457,8227,4146,2019,1058,502,282,125,70,33,12,11,6,1,1,0,0,0,0
32340,16230,8035,4147,2082,1110,567,316,150,76,37,16,10,6,1,1,1,2,0,0
32466,16320,8203,4208,2061,1063,503,284,157,68,39,16,8,5,3,1,2,0,1,0
32920,16186,8186,4076,2059,1099,530,243,131,84,35,16,13,6,0,0,2,0,0,0
32251,16120,8250,4136,2089,1110,559,246,137,80,41,15,13,4,2,0,1,1,1,0
32176,16247,8301,4243,2060,1084,521,276,143,62,37,14,8,6,0,2,1,0,0,0
31631,15554,8082,4118,2121,1126,608,331,173,90,48,23,13,14,2,1,1,2,0,0
32222,15847,8196,4165,2084,1108,542,280,128,65,49,16,12,6,5,1,1,0,0,0
31917,15951,8195,4241,2177,1131,590,261,148,76,38,25,14,4,8,6,2,0,0,0
31592,15961,8173,4066,2101,1105,523,289,132,75,46,16,16,2,3,1,1,1,0,0
32298,15916,8221,4119,2117,1105,524,275,133,78,29,15,10,6,0,4,0,1,0,0
31666,15783,8220,4320,2117,1091,556,332,146,64,50,26,5,5,0,2,0,1,0,1
32349,16141,8351,4170,2027,1042,531,277,147,68,29,15,14,3,2,1,1,0,1,1
32582,15871,8418,4086,2073,1036,567,278,134,78,42,18,9,2,0,2,1,1,1,0
32718,16162,8189,4187,2070,1050,519,285,125,62,23,9,11,8,5,0,0,1,0,0
32733,15890,8348,4190,2069,1063,523,257,123,68,32,23,10,7,3,0,1,0,0,0
32366,16151,8278,4138,2104,1058,561,275,122,87,31,16,8,4,3,2,0,0,0,0
32209,15882,8247,4258,2148,1089,577,276,145,63,39,22,5,6,2,1,1,0,0,0
32405,16278,8277,4213,2131,1031,497,276,144,67,32,19,6,8,4,0,1,0,0,0
32744,16177,8242,4216,2084,968,540,269,138,76,37,24,10,2,2,2,0,1,0,0
32564,16077,8058,4251,2201,994,571,268,130,63,40,18,4,4,1,2,0,1,1,0
32556,15994,8218,4173,2066,1112,525,290,129,74,34,12,9,7,1,1,1,0,1,0
32570,16123,8262,4141,2076,1006,578,283,143,90,36,7,11,7,2,2,1,0,2,0
32372,16070,8278,4216,2117,1070,540,269,151,62,36,27,7,5,6,1,0,0,0,0
32398,15847,8240,4207,2110,1105,509,290,136,78,40,18,11,7,3,0,0,1,0,0
31854,15956,8250,4231,2079,1051,578,307,137,82,49,23,13,8,0,1,0,1,0,0
32319,16264,8188,4194,2053,1055,551,287,154,61,41,20,10,7,2,0,1,0,0,0
32460,16298,8266,4266,2091,1070,470,265,105,62,31,12,9,3,3,0,1,0,0,0
32736,16002,8230,4230,2031,1010,564,269,142,77,34,20,5,5,2,0,1,1,1,0
32544,16178,8264,4069,2116,1039,525,260,145,79,37,16,9,4,5,0,1,0,0,0
32260,16119,8305,4184,2079,1061,567,261,141,63,30,18,12,4,1,1,0,0,0,0
32457,15947,8286,4207,2108,1101,545,282,128,72,34,16,15,3,2,2,1,0,0,0
32037,15960,8288,4134,2113,1103,563,303,146,63,44,19,5,3,4,1,0,1,0,0
32068,15882,8304,4141,2069,1063,571,308,131,75,42,20,9,5,4,0,0,0,1,1
31869,16187,8141,4170,2124,1082,570,295,158,81,28,19,8,8,2,1,0,0,0,0
32291,16007,8191,4198,2048,1084,555,297,138,70,40,19,5,7,3,1,0,0,0,1
32499,16149,8269,4136,2109,1063,557,245,116,73,26,20,9,5,4,2,1,0,0,0
32187,16178,8297,4235,2058,1000,536,281,126,67,45,16,12,9,2,3,0,0,0,0
32822,16077,8203,4124,2123,1035,524,285,136,72,25,16,9,2,2,2,4,0,0,0
32034,15929,8200,4168,2070,1142,562,283,134,62,48,28,10,10,2,0,2,2,0,0
32128,16071,8262,4212,2217,1106,511,268,132,63,27,19,11,7,2,1,2,0,0,0
32333,16048,8084,4235,2152,1067,501,256,128,69,46,22,9,5,4,1,1,0,0,0
32416,16259,8158,4169,2054,1007,540,275,129,73,46,21,5,11,1,2,2,0,0,1
31330,15683,8411,4281,2173,1195,619,353,142,101,43,33,18,7,9,8,4,5,4,0
32464,16070,8045,4297,2135,1097,525,263,130,72,32,20,7,7,4,2,0,0,0,0
32527,16297,8126,4120,2114,1056,541,307,132,66,37,19,9,3,4,1,0,0,0,0
31805,15586,8112,4260,2123,1111,578,292,166,68,38,28,11,9,7,3,0,1,0,0
32353,16280,8163,4241,2079,1095,548,271,123,67,31,18,12,3,1,0,1,0,0,0
32561,16275,8443,4144,2068,1009,511,272,119,58,34,21,6,3,5,0,0,0,0,0
32269,16114,8256,4244,2110,1064,508,265,127,59,41,22,9,4,3,1,0,0,0,0
32368,16081,8104,4171,2123,1051,537,294,149,76,38,21,5,5,3,7,0,0,0,0
32591,16484,8186,4126,2055,1031,522,269,124,72,31,21,6,5,2,0,0,0,0,0
31768,16084,8163,4243,2101,1068,558,270,142,71,40,20,13,5,0,4,0,1,1,0
31657,15945,8078,4215,2225,1129,561,262,160,82,29,20,13,10,5,3,1,0,0,1
31414,15827,8221,4176,2236,1083,585,281,169,91,40,24,12,9,3,1,2,1,0,0
31985,15842,8192,4165,2151,1043,567,322,149,84,36,25,17,4,3,1,3,0,0,0
32669,16189,8283,4094,2057,1029,532,268,132,65,35,18,11,7,1,1,1,0,0,0
31047,15543,8148,4304,2194,1152,633,314,171,83,43,28,17,10,3,2,0,0,1,0
32687,16210,8186,4120,2090,1058,563,281,122,69,39,19,7,5,4,3,3,0,2,0
31351,15691,8073,4198,2210,1148,588,324,160,85,37,18,9,5,3,3,0,0,0,0
31512,15961,8253,4253,2131,1121,571,260,134,72,33,22,9,1,3,0,1,0,0,0
32568,16211,8280,4160,2078,1037,537,264,140,64,33,8,8,10,3,1,1,0,0,0
32804,16034,8296,4145,2043,1061,527,274,125,54,38,14,11,3,2,2,0,0,0,0
32245,15989,8087,4238,2067,1085,620,281,131,65,31,23,12,3,3,1,1,1,1,0
31872,16058,8193,4206,2062,1107,560,295,145,78,30,21,5,7,0,3,0,0,0,0
32582,16263,8204,4172,2042,1036,536,261,136,79,41,13,10,4,1,1,0,0,0,0
32310,16243,8373,4264,2010,1047,521,245,110,74,48,17,10,6,2,0,1,0,0,0
32755,16085,8226,4163,2085,1085,524,268,124,68,31,16,10,6,6,4,1,1,0,0
32901,16151,8169,4178,2100,998,485,237,131,79,45,28,16,3,6,1,0,0,1,0
31848,16042,8105,4218,2148,1089,551,284,166,72,31,19,10,5,3,1,1,0,0,0
32030,15971,8230,4127,2138,1072,582,307,139,91,38,15,8,2,3,2,2,1,0,0
32364,15972,8137,4199,2130,1039,498,260,140,64,46,24,9,0,6,3,0,0,0,0
32074,16150,8118,4260,2147,1073,520,278,141,64,34,12,10,5,6,1,2,1,1,0
32412,16112,8335,4203,2079,1068,516,309,140,66,32,11,3,1,1,1,0,0,0,0
31907,16083,8156,4167,2150,1064,531,322,153,81,40,24,9,4,2,0,0,1,2,0
32786,16339,8137,4278,1986,956,548,287,117,56,37,17,7,7,1,1,1,0,1,0
32226,15840,8214,4228,2133,1044,544,287,147,57,34,26,9,4,1,3,0,0,1,1
32189,16049,8193,4190,2140,1080,532,295,145,73,39,22,10,4,5,0,0,0,0,0
32985,16250,8216,4164,2089,1020,519,267,102,55,29,17,8,6,1,0,1,1,0,0
32075,15583,7867,3914,2003,1041,530,264,129,86,47,25,9,3,1,0,0,1,0,0
32947,16266,8286,4189,2005,1020,528,266,142,63,18,13,7,4,2,1,0,0,0,0
31113,15582,8219,4212,2239,1138,608,303,154,73,25,27,14,1,5,1,0,0,0,0
32456,16386,8216,4127,2050,1051,498,266,149,63,31,12,13,6,1,0,0,0,0,0
32116,15960,8222,4226,2186,1081,522,256,148,63,36,16,13,5,0,1,0,0,0,0
32449,16311,8359,4167,1996,1078,526,269,144,76,16,16,5,2,4,1,0,0,0,0
32182,16226,8340,4125,2066,1056,563,264,137,63,33,17,7,5,2,1,2,1,0,0
31142,15631,8054,4223,2244,1169,611,300,180,70,44,30,13,2,3,1,0,1,1,0
32416,16113,8225,4175,2111,1029,534,294,131,73,27,12,7,2,2,1,0,1,0,0
32359,15884,8298,4160,2198,1096,525,293,119,66,33,22,10,5,0,1,0,0,0,0
32475,16280,8416,4146,2071,1035,508,290,129,59,26,16,9,7,0,1,1,0,1,0
31735,15718,8122,4185,2093,1122,576,323,169,79,47,26,12,9,4,5,0,2,1,0
31690,15877,8216,4197,2123,1076,531,299,163,94,32,20,9,8,5,2,2,0,0,0
32172,16025,8351,4178,2134,1059,533,301,146,70,44,20,8,2,3,2,7,3,0,0
32384,16137,8160,4183,2094,1066,550,236,125,83,43,21,8,6,2,2,1,0,0,0
32471,16066,8212,4195,2092,1065,552,277,124,67,34,19,8,4,3,1,0,0,0,0
32359,16213,8168,4307,2065,1070,483,299,126,69,36,19,10,6,1,1,1,0,1,0
32130,15774,8135,4226,2131,1060,563,278,150,75,24,18,7,5,1,0,2,0,0,0
32656,16345,8117,4330,1978,1058,546,250,129,75,26,25,10,3,2,0,1,0,0,0
32426,15906,8201,4238,2073,1109,561,264,141,81,41,18,12,8,4,1,1,1,0,0
32616,16399,8127,4257,2083,1013,523,279,128,56,41,17,8,3,2,2,0,1,0,0
32506,16173,8366,4102,2042,1040,528,282,141,70,29,24,9,3,4,0,0,1,0,0
31584,15905,8179,4164,2168,1115,581,302,163,72,37,17,14,4,4,3,1,0,0,0
31911,16148,8155,4155,2102,1061,542,279,134,68,43,30,7,5,5,1,0,0,0,0
32468,16260,8268,4109,2035,1075,556,275,120,61,30,26,8,7,1,0,0,0,0,0
32066,16079,8326,4205,2128,1047,557,289,125,57,37,21,5,2,1,1,2,0,0,0
32571,16112,8119,4267,2035,1100,557,259,134,84,28,19,11,6,1,1,0,0,0,0
32046,15989,8262,4187,2048,1110,529,266,153,74,44,18,10,7,3,1,1,0,0,1
31623,15948,8242,4121,2111,1101,561,291,174,79,40,16,16,8,4,3,0,0,0,0
32103,15839,8165,4246,2111,1078,535,292,144,76,37,25,20,4,5,4,2,0,0,0
29455,14368,7588,4113,2278,1262,729,404,283,187,110,66,51,47,18,21,11,18,6,4
32301,16175,8147,4216,2105,1057,532,313,132,79,34,20,11,4,0,6,1,0,0,0
30217,14316,7462,3972,2069,1227,715,357,220,134,78,47,32,16,7,6,6,7,1,0
30814,15319,7822,4311,2223,1116,628,378,189,102,70,33,24,13,7,5,4,1,0,1
31684,15700,8161,4187,2118,1102,590,298,161,89,55,21,11,8,2,3,2,0,0,0
31874,15920,8119,4126,2194,1108,590,267,131,64,41,24,11,8,6,1,0,0,0,0
32288,16148,8308,4196,2140,1032,533,290,133,68,37,15,6,10,4,4,1,0,0,0
32633,16113,8198,4178,2071,1060,566,283,139,71,39,9,6,3,1,1,0,1,1,0
32113,15985,8066,4210,2094,1063,515,292,151,54,34,18,11,9,0,0,0,0,0,0
32623,16266,8280,4210,2071,1038,516,251,109,68,28,22,13,6,1,2,1,0,0,0
32265,15900,8290,4191,2058,1124,500,263,125,81,36,13,12,4,4,0,3,0,0,0
32763,16210,8256,4235,2134,1091,511,224,110,51,52,14,6,5,7,1,1,0,0,0
32099,15857,8257,4200,2088,1091,508,286,147,96,32,11,5,1,3,1,0,1,0,0
32620,16045,8404,4181,2022,1084,546,272,137,64,23,18,11,6,3,2,0,1,0,0
32785,16260,8215,4151,2069,1018,538,279,142,49,33,13,4,2,2,1,1,1,0,0
32427,16133,8168,4169,2089,1045,529,268,104,76,46,20,12,5,0,0,1,0,1,0
32149,15784,8346,4073,2169,1043,547,330,149,70,31,14,9,2,2,4,0,0,0,0
32390,16250,8242,4215,2114,989,524,266,128,62,40,21,10,9,2,1,0,0,0,1
32898,16243,8091,4124,2173,1047,486,294,121,66,42,22,7,4,3,1,0,0,0,0
32409,16112,8137,4236,2060,1054,559,283,135,68,39,24,13,3,2,1,1,0,0,0
32498,15867,8274,4183,2049,1081,574,267,133,71,36,23,4,6,1,3,2,0,0,0
32835,16088,8136,4115,2088,1020,514,277,149,62,28,17,5,3,3,1,0,0,1,0
32021,16088,8319,4089,2154,1088,553,284,140,65,34,21,9,5,4,1,0,0,1,0
31835,15995,8297,4215,2136,1057,550,261,162,80,41,22,9,3,4,1,2,0,0,0
30793,15276,7917,4177,2286,1172,632,422,237,124,110,65,50,39,18,26,18,13,6,2
32895,16160,8229,4128,2087,1054,495,290,134,77,33,15,5,4,4,1,0,1,0,0
31923,15405,7930,4008,2114,1077,595,300,173,95,67,27,19,17,7,9,2,0,1,3
32908,16264,8297,4132,2084,1048,522,251,116,73,30,22,6,1,1,0,2,0,1,0
31958,16155,8206,4182,2127,1081,550,297,146,84,40,15,5,2,2,0,0,0,0,0
32578,16124,8173,4208,2082,1074,553,278,150,70,38,16,9,2,1,1,1,0,0,0
32956,16299,8210,4204,2058,999,546,248,110,64,26,13,9,4,2,1,0,0,0,0
29066,14521,7883,4150,2289,1357,786,512,349,206,177,109,103,66,41,44,37,36,17,9
32701,16374,8314,4088,2075,1030,503,254,141,61,30,25,10,4,0,1,0,0,1,0
32916,15995,8343,4195,2082,1076,474,255,136,71,33,14,10,2,3,0,0,1,0,0
32730,16319,8372,4142,2140,963,464,274,151,63,32,16,6,6,2,0,2,0,0,0
32489,16077,8194,4140,2140,1051,508,280,145,83,36,20,10,6,3,0,0,2,0,1
28023,14672,7680,4226,2402,1397,812,565,366,256,182,122,112,71,52,62,39,44,17,17
32576,16215,8201,4214,2059,1051,488,268,125,81,32,18,12,5,2,1,1,0,0,0
32469,16114,8270,4093,2140,1007,542,276,143,63,47,10,4,4,1,2,0,0,0,0
31954,15980,8105,4214,2080,1058,569,267,136,86,43,20,6,5,3,2,1,0,0,1
33483,15017,7282,3571,1740,849,385,235,115,44,32,18,6,9,1,0,0,0,0,0
32792,15681,7966,4046,1906,983,495,260,134,62,27,19,9,8,4,4,1,0,0,0
32708,16162,8267,4247,2034,1144,478,255,118,62,39,10,8,5,3,1,0,0,0,0
32654,16298,8348,4123,1998,1056,510,248,133,85,39,22,9,4,1,0,0,0,0,0
32527,16170,8248,4159,2103,1055,563,264,112,87,17,11,11,5,1,2,0,0,0,0
32541,16103,8276,4266,2050,1008,512,285,113,70,44,20,9,5,3,3,0,0,0,1
31647,15670,8043,4088,2184,1195,552,339,183,100,51,29,16,11,8,3,2,1,0,0
32406,16304,8196,4184,2083,1006,555,307,153,65,26,16,7,3,1,3,0,1,0,0
32316,16139,8292,4134,2045,1049,509,260,147,76,32,14,6,6,1,1,1,1,0,0
32356,16237,8161,4149,2097,1082,553,265,121,63,48,19,6,4,8,1,0,0,0,0
32594,16239,8124,4269,2111,1048,513,259,130,55,31,8,7,6,2,1,0,1,0,0
31957,15987,8302,4216,2082,1025,529,302,169,73,43,18,12,8,2,0,0,0,1,0
31908,16095,8214,4267,2027,1076,555,271,137,73,44,17,9,3,3,2,0,1,0,0
32354,16127,8197,4179,2110,1116,542,269,135,74,39,18,14,4,3,2,2,0,0,0
32748,16001,8351,4124,2176,1048,541,234,128,79,29,18,7,6,3,2,0,0,0,0
32809,16227,8266,4121,2031,1092,486,313,135,66,26,20,6,7,3,1,0,1,0,0
32546,16227,8152,4119,2097,1052,540,254,156,84,30,14,15,5,4,1,0,0,0,0
31948,15879,8406,4313,2042,1082,542,306,140,80,38,18,11,7,1,2,1,0,0,1
32486,16152,8275,4170,2120,1037,541,287,151,71,35,18,7,0,0,1,0,0,0,0
32601,16294,8186,4166,2126,1047,521,249,131,73,41,11,11,1,2,1,0,0,0,0
32763,16142,8404,4202,2101,992,562,226,129,53,35,11,7,5,0,0,0,0,0,0
32604,16195,8289,4235,2008,1017,542,252,116,68,36,29,9,2,4,2,2,0,1,0
32337,16114,8155,4118,2142,1010,556,293,129,69,28,16,13,9,2,3,0,1,0,0
32216,16135,8306,4233,2020,1108,554,260,125,78,34,19,11,4,2,2,0,1,0,0
32360,16139,8315,4194,2087,1066,514,271,148,62,27,15,15,4,2,1,0,1,0,0
32611,16228,8121,4235,2140,969,543,302,138,67,40,17,10,3,5,3,0,0,0,0
32229,16246,8196,4194,2077,1045,569,254,123,77,34,17,5,4,6,2,0,2,0,0
32534,16433,8229,4156,2123,1020,508,279,121,67,27,16,10,5,4,1,1,2,1,0
32138,16161,8250,4169,2197,1029,546,278,138,69,31,13,10,4,3,0,0,0,0,0
30623,15534,7998,4323,2198,1155,676,400,212,136,88,67,46,25,17,20,9,10,6,6
32344,16303,8191,4184,2059,1034,507,259,139,74,29,23,6,4,4,0,1,1,1,0
32392,16233,8195,4178,1977,1083,586,281,137,61,33,15,7,6,2,1,0,0,0,0
32293,16051,8191,4270,2089,1054,572,300,133,87,28,18,6,8,6,3,0,0,2,0
32538,16144,8212,4159,2069,1079,538,250,124,63,43,15,5,4,2,1,2,0,0,0
32294,15997,8234,4175,2066,1043,614,287,138,81,39,23,16,13,3,0,2,2,0,0
