1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
32481,16428,8232,4073,2016,1001,533,278,121,77,41,9,8,4,0,0,0,1,1,0
32269,16239,8242,4157,2136,1054,498,257,140,61,35,19,6,2,1,1,1,0,0,0
32882,16490,8077,4076,2094,965,545,248,126,50,35,26,5,4,2,0,1,0,0,0
32635,16229,8244,4126,2037,986,562,254,120,62,31,16,7,4,5,2,1,0,0,0
32595,16205,8178,4085,2075,1092,542,292,123,65,33,19,8,4,3,1,0,1,0,0
32721,16295,8126,4042,2071,1029,511,281,127,71,28,20,8,3,2,1,0,0,0,0
32328,16267,8210,4266,1975,1015,541,274,126,51,38,14,13,7,4,2,2,1,0,0
32275,16413,8247,4183,2031,981,517,261,136,55,39,21,9,4,2,2,0,0,0,0
32416,16260,8169,4174,2088,1060,477,278,134,57,24,16,15,4,0,3,1,0,0,0
31978,16236,8163,4084,2089,1150,530,258,150,84,29,15,8,7,1,1,0,1,1,0
32400,16285,8192,4213,2048,1065,505,235,137,72,38,20,10,4,3,1,0,0,0,0
32038,16286,8285,4165,2009,1039,502,274,133,82,46,18,5,5,4,0,1,0,0,0
32176,16286,8173,4189,2100,1012,505,272,131,73,38,17,3,1,3,1,0,0,0,0
32408,16347,8143,4205,1979,1066,514,278,124,52,28,15,5,6,2,0,1,0,2,0
32525,16319,8115,4072,2078,1032,540,264,121,67,46,18,6,6,0,2,3,0,1,0
32799,16305,8038,4177,2032,1006,516,280,135,67,31,12,9,5,4,0,0,0,0,0
32447,16403,8114,4073,2148,1022,512,244,116,56,35,21,4,7,1,3,0,0,0,0
32604,16405,8218,4105,2041,1030,501,255,110,62,33,15,16,4,1,2,1,0,0,0
32171,16248,8219,4233,1982,1059,544,264,146,63,32,20,10,8,2,0,0,0,0,0
32254,16117,8150,4149,2081,1042,503,276,138,64,41,20,9,5,3,1,0,0,0,0
32363,16280,8212,3992,2040,1023,521,267,123,63,29,19,10,7,1,2,0,0,1,0
32156,16053,8236,4027,2121,1048,561,283,138,69,39,18,8,4,3,1,0,2,1,0
32423,16178,8203,4129,2157,1062,510,252,133,69,38,20,7,2,2,2,0,0,0,0
32197,16154,8284,4087,2101,1053,532,292,137,73,32,18,10,5,3,2,0,0,0,0
31780,16013,8260,4145,2122,1066,552,280,145,71,33,18,6,4,1,1,1,0,0,0
31629,15842,8109,4083,2060,1133,587,302,147,90,57,26,9,11,2,2,0,0,0,0
32583,16109,8232,4105,2024,1042,539,268,140,71,31,13,4,2,2,0,1,1,0,0
31538,15568,7952,4030,2100,1102,552,305,180,81,58,43,25,15,7,6,3,3,2,0
32525,16062,8068,4184,2004,1002,518,252,145,58,42,19,12,10,1,0,0,0,0,0
32797,16269,8249,4099,2031,1005,496,240,132,66,31,16,10,6,2,1,1,0,0,0
31483,15862,8052,4049,2039,1092,571,319,181,87,59,37,8,7,2,1,0,1,0,0
32024,16018,8019,4124,2098,1115,525,275,172,81,41,27,11,3,1,4,1,0,0,0
32628,16365,8125,4099,2033,1017,495,271,120,79,43,13,8,6,6,2,0,0,0,0
32541,16464,8231,4046,2030,1007,522,276,142,58,38,17,7,1,1,0,0,0,0,0
32528,16323,8137,4101,2020,970,522,278,118,87,28,20,12,1,2,1,0,0,0,0
32232,16334,8219,4141,2073,994,508,288,128,72,34,15,7,7,3,5,0,0,0,0
32416,16196,8203,4190,2046,1041,517,256,132,64,35,15,10,5,1,0,1,0,0,0
32610,16184,8322,4133,2016,1032,518,264,125,51,30,15,8,3,2,1,0,1,0,0
31974,16139,8296,4137,2098,1023,560,247,157,83,29,18,5,4,1,0,1,0,0,0
32263,15993,8283,4151,2037,1060,529,295,161,81,27,23,7,3,5,3,0,1,0,0
32198,16087,8294,4170,2109,1030,492,283,143,61,28,20,11,5,5,2,0,0,0,1
32383,16077,8101,4198,2049,1055,537,262,144,59,30,28,6,4,0,1,0,0,0,0
32570,16508,8273,4006,2047,973,482,282,130,67,35,17,7,8,4,1,0,0,0,0
32258,16498,8298,4139,2034,1013,508,261,144,58,31,19,5,3,3,1,0,0,0,0
32179,15981,8003,4155,2076,1046,591,264,150,76,38,27,5,4,2,1,0,0,0,0
32064,16083,8202,4185,2083,1023,514,305,153,72,44,16,9,6,0,3,0,0,0,0
32065,16398,8146,4141,2153,1046,539,243,138,62,36,16,10,8,1,0,0,0,0,0
32515,16451,8215,4138,2084,1004,511,250,138,60,40,19,4,8,2,0,1,0,0,0
32787,16322,8257,4150,2037,1025,503,263,125,54,37,10,8,4,0,1,0,0,0,0
32628,16508,8020,4046,2073,1048,515,271,124,60,31,16,5,6,0,1,1,0,0,0
32394,16157,8020,4155,2082,1031,526,265,160,58,49,17,5,8,5,1,0,0,0,0
32776,16350,8115,4153,2002,1007,525,237,141,54,34,16,8,5,3,0,0,0,0,0
32789,16170,8211,4107,2113,1009,495,261,131,50,43,20,7,2,2,0,0,1,0,0
32541,16437,8231,4113,1988,1019,534,272,122,61,39,15,9,5,0,1,0,0,0,0
32324,16545,8245,4122,2007,994,486,271,139,56,44,18,8,3,2,1,1,1,0,0
32431,16331,8341,4100,2043,986,525,276,103,76,33,21,7,6,3,0,0,0,0,1
32622,16362,8269,4131,1993,1032,486,263,122,69,32,21,8,2,0,1,0,0,1,0
32447,16339,8054,4198,2023,1043,567,246,128,64,34,19,7,1,3,1,1,0,0,0
32545,16509,8233,4058,2120,1023,509,236,131,61,39,16,7,3,1,0,1,0,0,0
32467,16446,8144,4134,2057,1062,477,257,126,76,29,10,5,4,2,1,1,0,0,0
32626,16406,8276,4122,2027,1019,504,238,110,72,28,17,10,2,1,2,1,1,1,0
32543,16323,8256,4110,2058,1033,489,257,116,62,32,19,9,5,5,0,0,0,0,0
32403,16257,8290,4065,2032,1082,513,261,109,57,33,21,6,3,2,1,1,0,2,0
32676,16136,8267,4073,2079,1002,511,284,123,78,30,20,12,1,2,1,1,0,0,0
32673,16352,8265,4140,2021,968,503,223,129,67,32,19,4,5,4,0,0,0,0,0
33335,16411,8165,4068,2073,989,507,243,106,53,29,16,4,6,0,1,0,0,0,0
32579,16482,8170,4108,2031,1036,501,259,124,70,32,22,7,3,2,5,0,0,0,0
32506,16326,8164,4133,2026,1028,557,288,117,63,33,10,11,4,2,0,1,0,0,0
32524,16375,8227,4098,2025,996,495,266,120,78,25,12,8,6,2,0,1,0,0,0
32659,16472,8103,4131,2050,990,536,225,127,71,24,20,8,1,3,0,1,0,0,0
32693,16185,8192,4263,2053,978,497,275,117,59,29,15,4,3,1,0,0,0,0,0
32641,16190,8287,3999,2083,1024,537,241,123,64,29,16,13,4,5,2,0,0,0,0
32452,16428,8266,4153,2088,950,528,256,121,53,31,19,6,8,1,3,1,1,0,0
32688,16173,8153,4054,2085,1030,521,264,140,56,39,23,8,4,2,1,1,0,0,0
32435,16269,8190,4085,2107,1039,490,260,149,76,31,21,5,3,2,2,0,0,0,0
32723,16157,8175,4134,2088,1013,522,269,117,64,30,30,7,3,3,1,0,0,0,0
32493,16194,8172,4129,2050,1036,542,270,131,63,35,18,8,3,3,0,0,0,0,0
32477,16523,8104,4102,2041,1014,515,268,131,68,27,17,9,4,2,1,0,0,0,0
32438,16048,8293,4172,2042,1051,516,263,105,71,41,16,12,10,1,3,0,0,0,0
31786,16284,8206,4144,2109,1007,524,280,147,71,36,19,12,5,2,3,0,1,2,0
32692,16396,8241,4138,2104,1014,492,235,123,45,33,15,6,5,4,0,0,0,1,0
32554,16529,8094,4135,2029,1064,483,248,132,63,45,12,2,4,1,0,0,0,1,0
32650,16378,8341,4074,2014,984,525,273,115,52,43,12,9,6,3,1,0,0,0,0
32292,16204,8064,4120,2078,1014,561,255,165,67,36,14,7,7,5,0,0,0,0,0
32446,16357,8243,4150,2012,1004,495,272,121,73,31,22,8,9,6,1,1,0,0,0
32598,16415,8182,4086,2068,996,521,240,122,64,31,20,3,5,1,3,0,0,0,0
32666,16496,8227,4010,2060,987,513,285,115,61,34,17,11,8,0,0,1,0,0,0
32751,16373,8087,4095,2028,1021,548,254,127,59,43,17,12,4,1,0,0,0,1,0
32561,16388,8035,3988,1964,1006,501,285,138,70,31,22,11,6,3,1,0,0,0,0
32461,16475,8102,4198,2021,1079,506,281,124,57,37,16,9,5,1,2,0,0,0,0
32771,16151,8229,4058,2077,990,532,281,134,61,34,19,6,4,2,1,0,0,0,0
32454,16383,8355,4077,2062,1029,496,239,120,67,31,17,6,3,2,1,0,0,0,0
32239,16377,8268,4155,2044,1021,482,267,145,63,31,19,13,6,5,2,0,1,0,0
31770,16187,8126,3974,2116,1105,517,300,164,81,42,22,8,2,3,3,2,1,0,0
32311,16239,8185,4158,2030,965,527,281,140,74,33,9,12,6,5,0,1,0,0,0
31998,16377,8159,4219,2108,995,544,298,134,73,32,24,11,5,1,2,3,0,1,0
32191,16144,8066,4112,2048,1025,491,272,137,62,43,19,8,7,3,1,1,0,0,0
32442,16216,8288,4108,2045,974,485,260,126,66,34,23,9,3,4,1,0,0,0,0
31914,16227,8189,4105,2131,1074,564,260,123,77,34,20,9,6,0,0,1,0,0,0
32471,16507,8096,4134,2045,1000,495,274,131,60,27,22,7,6,3,4,1,0,1,1
32498,16308,8191,4121,2031,1069,466,268,146,66,28,21,9,1,3,0,3,0,0,0
32751,16172,8257,4059,2053,1046,516,274,132,53,31,18,5,5,1,0,0,0,0,0
32367,16384,8137,4173,2066,1027,517,257,129,56,34,16,7,4,3,1,1,0,0,0
32177,16373,8223,4163,1998,1047,512,283,141,77,39,16,8,7,3,0,0,0,0,0
32272,16262,8253,4128,2061,1080,536,298,124,61,32,12,7,3,4,2,0,1,1,0
32497,16348,8266,4119,1989,1063,532,252,124,67,31,21,7,7,7,0,0,1,0,0
32636,16573,8128,4160,2005,1007,513,245,134,60,39,16,3,5,4,2,0,1,0,0
32706,16170,8277,4131,2030,1033,520,262,120,67,34,24,8,3,3,0,0,0,0,0
32342,16268,8261,4124,2113,992,516,290,142,51,37,18,7,1,1,1,1,0,0,1
32558,16315,8356,4062,2068,995,517,257,136,80,26,13,5,6,3,0,0,1,0,0
32611,16476,8040,4139,2028,1052,525,271,122,63,42,23,10,4,1,2,0,0,0,0
32148,16340,8174,4173,2093,1035,523,252,139,59,31,16,13,6,2,0,0,0,0,0
32070,16301,8300,4049,2068,1012,572,289,145,60,30,16,14,3,4,4,0,0,0,0
32245,16392,8024,4208,2130,1022,543,279,138,54,24,21,12,6,4,1,0,0,0,0
32664,16377,8172,4138,2101,1012,486,229,134,53,37,22,11,4,1,2,0,0,0,0
32607,16198,8197,4030,2145,1022,502,272,135,64,31,24,7,6,1,1,0,1,0,0
32527,16393,8064,4130,2120,1016,521,250,124,70,32,16,4,3,2,0,0,0,0,0
32565,16352,8070,4166,2124,980,516,270,141,58,28,19,7,4,2,1,0,0,0,0
32398,16340,8108,4154,2056,1043,513,291,123,65,38,28,14,5,1,1,0,0,0,0
32106,16256,8201,4129,2098,1061,508,258,129,72,42,18,5,2,4,0,1,0,2,0
32324,16382,8133,4103,2087,980,547,257,144,64,26,14,7,5,2,1,0,0,0,0
32047,16415,8193,4253,2020,1053,470,290,125,68,42,17,8,2,2,0,1,0,0,0
32388,16254,8139,4093,2033,1020,544,279,121,71,42,17,11,9,3,0,0,0,0,0
32678,16346,8360,3977,2112,989,485,264,128,61,34,15,6,5,1,4,0,1,0,0
32429,16339,8004,4150,2109,1048,502,271,149,66,32,17,6,4,2,2,0,0,0,0
32446,16410,8241,4055,2093,1005,525,254,132,47,49,17,8,3,3,1,0,0,0,0
32013,16233,8128,4161,2158,1080,516,250,139,74,31,19,7,3,2,1,1,0,0,0
32185,16295,8313,4096,2073,1022,503,281,147,63,44,21,12,5,2,1,1,3,0,0
32293,16399,8154,4094,1989,1098,522,263,145,59,38,16,5,7,4,0,0,0,0,0
32598,16082,8184,4158,2110,1021,495,244,135,63,33,18,2,3,2,1,0,0,0,0
31581,16110,8351,4284,2121,1051,581,312,148,97,51,39,12,9,4,7,5,0,1,0
32223,16269,8275,4172,2106,1029,476,256,142,71,27,18,9,3,0,0,0,0,1,0
32508,16353,8291,4119,2065,1018,491,285,130,53,40,16,9,4,1,1,0,0,1,0
32288,16058,7999,4167,2054,1056,587,264,147,70,40,21,11,6,4,1,1,0,0,1
32561,16278,8186,4168,2073,980,507,303,121,70,24,12,14,1,1,2,0,1,0,0
32772,16369,8322,4126,2007,976,517,235,136,72,36,16,4,3,1,1,0,0,0,0
32432,16251,8189,4125,2069,992,495,270,142,76,37,10,9,7,1,2,1,0,0,1
32492,16324,8318,4050,2009,1005,533,270,125,62,32,20,6,3,1,0,0,0,1,0
32526,16284,8284,4082,2034,1035,515,295,132,56,31,19,4,6,2,1,0,0,0,0
32213,16190,8089,4110,2068,1034,540,288,136,70,49,20,9,4,2,1,1,0,0,0
31805,16326,8255,4212,2092,995,538,288,149,60,40,18,8,4,0,0,0,0,0,0
31840,16242,8191,4107,2075,1049,557,308,145,70,40,18,9,3,4,1,0,0,0,0
32483,15879,8094,4161,2107,1080,533,256,140,80,47,14,8,7,1,1,0,0,0,0
32365,16492,8282,3983,2069,1035,548,256,123,46,28,21,7,2,3,2,1,1,0,0
31641,16072,8064,4267,2122,1051,550,287,147,82,52,28,4,6,2,3,1,0,0,0
32702,16216,8266,4165,2070,968,544,247,121,79,34,13,8,6,5,1,1,0,1,0
31818,15897,8156,4260,2069,1062,545,299,144,67,30,17,12,8,2,2,1,0,1,0
32076,16010,8268,4123,2029,1090,551,271,149,55,40,11,8,5,2,0,0,0,0,0
32581,16425,8151,4112,2065,1021,526,281,108,70,34,18,4,4,0,1,0,0,0,0
32668,16242,8255,4147,1999,972,508,264,140,55,45,12,13,6,3,2,0,1,0,0
32408,16284,8116,4096,2029,1052,536,252,152,68,29,17,10,5,1,2,0,0,0,0
32172,16185,8303,4206,1957,983,526,268,142,70,45,28,11,6,0,2,0,0,0,0
32690,16334,8305,4131,1965,1014,527,255,120,55,32,17,5,1,1,1,1,0,0,0
32433,16334,8287,4160,2104,992,491,245,137,59,30,16,11,3,3,1,0,0,0,0
32551,16539,8248,4033,2003,1073,512,250,122,71,28,15,4,1,2,1,0,0,0,0
32518,16341,8214,4130,2086,1015,517,246,120,64,28,13,4,7,2,1,0,0,0,0
31972,16221,8141,4160,2059,1053,545,291,146,62,39,16,9,6,3,1,4,0,0,0
32022,16068,8223,4221,2087,1088,513,282,124,59,34,20,7,8,2,1,0,0,0,0
32509,16224,8154,4146,2001,984,543,244,142,77,40,18,8,5,4,1,0,0,0,0
32280,16341,8255,4175,2128,1000,496,253,122,60,40,15,8,4,2,0,1,0,0,0
32545,16082,8323,4123,2060,1056,512,267,118,59,30,21,10,1,3,1,3,1,0,0
32045,16217,8184,4204,2121,1042,521,270,134,61,38,16,6,2,3,0,1,1,0,0
32695,16403,8181,4149,1993,1038,494,280,131,58,34,10,6,4,1,0,0,0,0,0
32250,16396,8204,4167,2053,960,497,269,136,64,34,17,13,2,2,0,0,0,0,0
32293,16369,8211,4131,2105,997,506,293,126,61,40,16,12,5,1,4,0,0,1,0
32665,16376,8330,3986,2038,990,509,275,119,62,37,21,4,6,1,0,3,1,0,0
32527,15961,7735,3950,1921,980,544,268,138,65,41,19,7,3,3,1,1,0,1,0
32669,16452,8274,4084,2051,983,485,248,128,47,34,13,6,5,4,0,1,0,0,1
31676,16029,8171,4198,2023,1069,552,282,157,76,42,27,14,5,3,1,0,0,0,0
32694,16352,8191,4012,2129,1039,525,248,113,50,27,10,9,5,3,1,0,0,0,0
32308,16361,8151,4178,2096,1013,508,260,116,71,32,16,9,3,2,1,0,0,1,0
32433,16547,8123,4143,2021,1052,510,246,132,67,26,17,9,5,0,1,0,0,0,1
32362,16567,8153,4091,2099,978,514,242,126,75,34,23,8,3,3,1,0,0,0,0
31711,15980,8195,4210,2075,1110,577,282,126,82,41,22,12,6,0,1,1,0,1,0
32578,16263,8170,4130,2034,1067,527,254,110,67,26,20,8,6,3,0,0,0,1,0
32331,16232,8244,4115,2148,1048,496,260,125,54,31,22,5,4,1,2,1,0,0,0
32265,16316,8265,4136,2084,1019,527,272,135,61,38,18,3,6,2,0,1,1,0,0
32082,16084,8062,4186,2096,1061,517,269,136,82,43,16,10,4,5,2,2,0,1,0
32137,16171,8149,4072,2065,1016,573,290,151,65,26,16,10,6,1,5,0,0,0,0
32495,16323,8108,4090,2148,1041,506,274,149,58,45,16,12,4,5,3,1,0,0,0
32870,16211,8146,4112,2012,1064,501,268,134,67,43,15,7,3,1,0,0,0,1,0
32749,16385,8235,4088,1962,1006,545,259,137,63,25,16,6,6,2,2,0,0,0,0
32356,16371,8282,4136,2041,1014,488,258,130,74,38,18,5,5,0,0,0,0,0,0
32070,16129,8033,4150,2123,1085,483,276,121,83,24,19,9,9,2,1,0,0,0,0
32614,16609,8201,4072,2084,1002,495,246,112,68,31,15,11,5,3,0,0,0,0,0
32283,16265,8236,4100,2157,1035,524,262,128,73,33,23,7,3,1,0,0,0,0,1
32468,16468,8099,4160,2075,1004,502,296,113,67,33,10,6,4,4,1,0,0,0,0
32549,16322,8285,4178,2025,961,469,290,126,76,38,16,10,6,3,1,0,0,0,0
32136,16145,8132,4167,2061,1079,550,273,128,65,38,15,17,7,3,1,3,1,0,0
32026,16245,8325,4083,2027,1008,508,261,136,61,49,27,8,5,1,0,0,1,0,0
32535,16374,8162,4103,2030,966,556,261,143,64,39,16,10,2,1,1,0,0,0,0
32559,16191,8342,4100,2013,1040,476,258,147,80,34,13,9,4,3,2,0,0,1,0
32521,16355,8185,4053,2095,1035,528,254,128,68,28,17,5,3,0,3,0,0,1,0
32164,16132,8176,4206,2079,1083,481,268,114,72,39,17,9,2,1,0,2,1,0,0
31792,16055,8265,4165,2068,1044,524,292,147,75,43,23,12,6,2,1,1,0,0,0
32255,16286,8087,4127,2009,1055,544,271,139,72,34,21,8,4,4,3,0,0,0,0
30341,14890,7980,4139,2141,1168,697,368,238,139,83,58,42,22,12,6,4,5,2,1
32305,16460,8205,4039,2036,1038,508,260,140,70,51,24,8,2,5,1,0,1,0,0
31087,15059,7672,4075,2062,1128,605,333,183,89,56,46,9,5,6,1,1,2,0,0
31545,15686,8073,4182,2121,1105,563,344,161,83,56,30,16,2,2,1,0,2,0,0
32093,16076,8092,4115,2157,1031,526,309,150,62,45,13,5,7,3,1,2,0,0,0
32092,16158,8111,4079,2091,1054,524,314,152,66,31,19,12,3,2,2,0,0,1,0
32417,16356,8264,4139,2035,1026,513,273,140,59,34,12,15,4,3,0,0,0,1,0
32632,16249,8194,4095,2062,1036,525,271,123,70,45,11,6,7,2,1,1,0,0,0
32271,16066,8059,4161,2109,1063,531,246,126,57,27,26,4,3,3,1,0,0,0,0
32701,16458,8269,4084,2033,1006,520,236,129,58,30,10,10,5,4,1,0,0,1,0
32409,16323,8174,4116,2022,1021,503,251,129,70,35,17,11,3,1,0,1,0,1,0
32579,16255,8228,4079,2121,998,507,287,119,79,26,23,11,10,0,2,0,0,0,0
32224,16080,8211,4099,2078,1044,501,272,137,73,48,23,5,3,3,1,0,1,0,0
32633,16294,8264,4148,2029,1056,499,254,135,64,36,17,4,5,3,1,1,1,0,0
32591,16424,8335,4048,2036,1017,512,242,113,50,35,15,10,4,6,1,0,0,0,0
32455,16403,8152,4006,2085,997,561,277,118,66,23,14,5,9,1,0,0,0,0,0
32322,16164,8175,4186,2102,1006,554,267,112,61,34,19,9,6,1,1,0,1,0,0
32430,16372,8209,4057,2048,1072,485,268,137,68,36,14,9,0,3,0,1,1,0,0
32661,16528,8268,4073,2013,1013,504,230,141,61,30,12,4,2,1,1,0,1,0,0
32501,16289,8269,4173,2017,1042,506,240,119,58,38,22,10,3,3,0,0,0,0,0
32439,16226,8262,4087,2052,1061,496,270,138,63,39,17,7,2,3,0,0,0,0,1
32814,16382,8070,4132,2053,999,514,245,132,62,34,11,6,3,2,2,1,0,0,0
32381,16273,8286,4095,2081,1029,501,271,115,71,43,13,6,6,1,0,2,0,0,0
32077,16173,8108,4161,2079,1092,546,295,155,60,32,16,8,2,1,0,2,0,0,0
31140,15632,8025,4192,2176,1197,670,368,191,122,87,44,40,20,14,7,9,7,11,2
32817,16336,8115,4137,2068,1034,506,266,137,61,26,16,9,5,3,1,0,0,0,0
32349,15895,7810,4028,2047,1069,565,323,147,106,61,28,13,8,7,1,0,2,2,1
32777,16274,8298,4110,2076,1015,525,219,124,62,42,14,2,6,2,0,0,0,0,0
32149,16245,8250,4226,1982,1054,552,266,139,72,37,19,6,5,1,3,0,0,0,0
32538,16242,8129,4141,2149,1013,556,237,142,65,35,18,10,3,3,0,0,0,0,0
32876,16335,8072,4129,2064,1007,513,277,114,69,29,20,4,2,2,0,0,0,0,0
29532,15097,8024,4289,2374,1323,738,448,306,188,157,77,61,42,34,23,17,17,15,4
32648,16516,8295,4079,2006,958,524,250,132,62,34,16,7,2,6,0,0,0,1,0
32438,16383,8190,4160,2097,1011,496,266,124,66,29,15,9,5,1,1,1,1,0,0
32741,16492,8167,4097,1974,1066,538,248,143,57,34,12,7,1,3,2,0,1,0,0
32576,16155,8074,4188,2073,1037,533,260,121,75,40,24,4,6,3,2,1,1,0,0
28916,15216,8025,4249,2464,1373,787,473,307,218,163,106,74,55,35,29,21,22,13,12
32608,16330,8164,4144,2026,1032,509,245,127,71,32,19,7,3,3,1,2,0,0,1
32588,16516,8121,4203,2030,989,501,280,108,61,28,16,8,6,3,1,0,0,0,0
32199,16192,8088,4048,2076,1035,529,297,136,62,43,20,7,7,0,1,0,0,0,0
33537,15647,7368,3597,1744,888,393,200,100,45,23,15,7,4,1,0,1,0,0,1
32946,15848,7921,4010,1944,963,465,290,130,54,29,13,8,4,0,0,0,0,0,0
32649,16374,8192,4109,2030,988,523,275,132,60,37,24,6,8,3,0,1,0,0,0
32608,16436,8250,4132,2059,1001,467,250,134,67,31,15,11,8,0,1,0,0,0,0
32891,16338,8053,4087,2046,1038,517,241,148,56,36,20,6,9,1,2,0,1,0,0
32833,16338,8269,4103,1992,1007,489,251,122,65,30,19,13,4,3,2,1,0,0,0
32099,16110,8182,4049,2042,1041,521,321,155,79,50,40,15,6,1,1,1,0,1,0
32396,16478,8196,4114,2064,1033,489,243,147,76,32,13,5,4,0,0,0,0,0,0
32409,16344,8204,4076,2030,1030,504,271,124,59,35,20,7,1,2,0,0,1,0,0
32431,16362,8266,4158,2046,994,494,261,134,69,30,26,4,6,1,1,0,0,2,0
32712,16508,8169,4068,2015,990,511,256,135,63,32,18,4,4,2,2,0,0,1,0
32163,16263,8235,4038,2070,1108,520,272,130,75,34,20,10,4,1,1,0,1,0,0
32114,16438,8136,4065,2059,1016,548,290,151,59,39,14,8,7,2,0,1,0,0,0
32443,16369,8216,4139,2088,995,525,276,129,59,41,10,12,2,1,1,1,1,1,0
32341,16292,8292,4165,2043,1046,486,277,129,62,30,10,8,2,1,1,0,0,0,1
32571,16319,8226,4187,2073,1025,491,233,130,70,27,19,8,3,1,3,1,0,0,1
32266,16433,8274,4137,2123,1014,467,257,139,50,40,17,8,7,0,0,0,0,0,0
32315,16115,8267,4188,2124,1036,502,276,119,70,44,11,9,7,6,1,0,0,0,0
32610,16472,8137,4137,2028,1022,503,253,152,70,33,9,10,2,1,2,0,0,0,0
32651,16352,8320,4035,2044,1048,534,245,123,69,26,11,7,3,1,0,1,0,0,0
32765,16276,8205,4136,2029,1032,502,277,130,55,30,18,11,4,1,0,0,1,0,0
32434,16276,8243,4130,2056,1026,516,249,143,62,40,11,8,5,4,1,0,0,0,0
32247,16442,8309,4028,2053,967,513,241,143,67,37,23,7,4,0,0,0,1,0,0
32348,16193,8197,4121,2056,1061,536,268,132,68,36,16,6,5,2,1,0,0,0,0
32789,16148,8184,4201,2046,998,492,259,135,70,36,14,13,5,2,1,1,0,0,0
32509,16220,8270,4140,2092,1042,505,251,133,57,35,14,6,4,3,2,0,0,0,0
32506,16520,8066,4136,2017,997,527,283,132,56,31,14,4,6,2,0,2,0,0,0
32632,16392,8340,4002,2006,1012,512,272,131,69,31,16,12,6,4,0,1,0,0,1
32236,16260,8203,4198,2063,1042,534,258,137,70,19,17,4,6,0,1,0,0,0,0
31221,15755,8088,4215,2196,1173,620,373,208,116,73,48,25,16,14,12,9,2,4,0
32419,16406,8170,4072,2022,1014,543,252,132,65,34,19,6,6,2,0,1,0,1,0
32335,16224,8173,4149,2022,1087,528,249,130,68,33,22,8,5,3,0,0,0,0,0
32351,16365,8164,4156,2052,1065,504,265,140,69,35,16,8,5,4,1,2,0,0,0
32665,16397,8112,4189,2054,986,509,245,122,49,29,15,7,7,3,1,0,0,0,0
32046,16307,8311,4219,2065,1009,539,271,126,76,36,15,11,5,4,1,1,1,0,0
